"ChallengeX","ChallengeY","Tester Name","Device Name"
"105.0","407.0","Ryan","nexus-04"
"587.0","254.0","Ryan","nexus-04"
"X","Y","PRESSURE"
"125.875","416.5152","0.110400006"
"131.79788","414.89172","0.3456"
"143.56244","410.71906","0.36960003"
"169.23584","399.72595","0.3648"
"200.11119","385.72076","0.37440002"
"245.59732","369.4657","0.384"
"275.5356","361.25543","0.42240003"
"324.2007","343.4637","0.42240003"
"359.53925","333.15036","0.45600003"
"406.5064","315.7438","0.432"
"455.21274","299.67932","0.43680003"
"482.86844","291.86887","0.47040004"
"523.66327","276.7917","0.45600003"
"555.5305","268.4372","0.44160002"
"571.4878","263.51273","0.4512"
"585.0688","256.7603","0.4176"
"594.74347","252.6564","0.28320003"
"610.875","244.39395","0.1632"
