"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-79"
"360.0","281.0","lyle","nexus-79"
"178.0","102.0","lyle","nexus-79"
"649.0","664.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"652.8214","558.5714","0.2592","0.41935483","0"
"641.9263","552.3978","0.7056","0.54838705","70"
"638.1596","547.31555","0.74880004","0.54838705","84"
"634.3363","540.2229","0.77760005","0.54838705","99"
"630.178","534.7307","0.78720003","0.58064514","113"
"628.4263","530.58984","0.79200006","0.61290324","123"
"615.2349","508.4818","0.82080007","0.61290324","140"
"597.90405","486.8849","0.82080007","0.61290324","157"
"582.0686","465.06018","0.81600004","0.6451613","174"
"565.3197","443.92645","0.7968","0.61290324","190"
"547.78796","423.20245","0.7968","0.61290324","207"
"527.6044","402.3631","0.78720003","0.61290324","224"
"513.08923","387.14288","0.7824","0.61290324","236"
"498.25336","375.13892","0.79200006","0.61290324","257"
"463.66226","344.29846","0.78720003","0.6774193","274"
"433.18134","319.25928","0.7824","0.61290324","291"
"415.84268","304.5401","0.77760005","0.6451613","307"
"398.70993","288.96198","0.77760005","0.7096774","324"
"378.2995","269.6988","0.7824","0.6451613","341"
"356.90317","250.4899","0.7824","0.6451613","358"
"342.10712","237.57147","0.77760005","0.6774193","369"
"328.03616","223.84973","0.77760005","0.61290324","391"
"304.64905","203.9638","0.768","0.61290324","408"
"286.80093","188.58688","0.7584","0.6774193","425"
"268.00772","172.00745","0.76320004","0.6774193","441"
"251.17938","156.31308","0.76320004","0.61290324","458"
"239.15793","146.49777","0.74880004","0.61290324","475"
"227.71753","136.75742","0.73920006","0.6774193","491"
"215.92798","127.62811","0.73440003","0.7096774","508"
"209.74203","122.80072","0.744","0.7419355","525"
"201.47525","117.245026","0.7584","0.6774193","542"
"194.54507","113.27457","0.79200006","0.61290324","558"
"189.63026","109.62222","0.78720003","0.61290324","575"
"186.01846","107.79172","0.79200006","0.61290324","592"
"183.41812","106.22998","0.80640006","0.61290324","609"
"181.68553","104.56668","0.8256","0.61290324","625"
"180.01665","104.285706","0.8352","0.61290324","642"
"178.71428","104.514984","0.84000003","0.6451613","659"
"178.71428","105.741394","0.8352","0.6774193","675"
"179.11363","108.86441","0.7968","0.61290324","692"
"185.58232","121.71103","0.77760005","0.6774193","709"
"204.01613","148.43466","0.7728","0.61290324","726"
"230.72253","186.59906","0.75360006","0.61290324","742"
"258.97897","220.39346","0.768","0.6451613","759"
"296.95978","261.52875","0.7584","0.61290324","776"
"337.2229","302.6339","0.7584","0.61290324","793"
"381.18768","344.94592","0.7584","0.61290324","809"
"403.83917","365.13647","0.76320004","0.61290324","826"
"449.94","405.43335","0.7728","0.61290324","843"
"493.67944","442.40314","0.7728","0.6774193","860"
"524.61206","472.0053","0.78720003","0.6774193","876"
"544.89185","490.95905","0.79200006","0.6451613","893"
"564.8238","513.5114","0.76320004","0.6451613","910"
"585.0868","535.55927","0.768","0.61290324","926"
"598.3553","551.7119","0.75360006","0.6451613","943"
"618.1629","576.3384","0.73920006","0.61290324","960"
"648.526","616.63257","0.6624","0.61290324","977"
"657.2857","630.5714","0.5568","0.61290324","983"
