"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lyle","nexus-79"
"253.0","458.0","lyle","nexus-79"
"617.0","205.0","lyle","nexus-79"
"461.0","346.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"194.7857","412.85718","0.35520002","0.41935483","0"
"201.92857","422.2857","0.8880001","0.58064514","142"
"208.7305","429.67273","0.8784","0.58064514","158"
"217.02641","436.77966","0.87360007","0.58064514","173"
"224.45996","443.65118","0.88320005","0.58064514","188"
"230.2843","448.6501","0.8784","0.61290324","201"
"236.53311","453.2898","0.8784","0.61290324","218"
"241.9158","456.47955","0.88320005","0.61290324","235"
"246.95923","458.4098","0.89760005","0.61290324","252"
"249.69275","459.28455","0.89760005","0.61290324","269"
"261.86423","455.6595","0.87360007","0.6451613","286"
"282.2771","444.49878","0.85440004","0.7096774","302"
"310.9403","425.41858","0.83040005","0.6451613","319"
"345.7939","397.86743","0.83040005","0.7419355","336"
"375.0315","373.68555","0.8256","0.6774193","353"
"398.58798","355.5243","0.81600004","0.6774193","369"
"434.4723","327.30237","0.7968","0.61290324","386"
"452.35593","315.7265","0.7824","0.61290324","403"
"480.75696","294.77728","0.7728","0.6451613","420"
"513.8154","273.49603","0.7728","0.61290324","436"
"547.6907","254.00662","0.76320004","0.61290324","453"
"566.6704","244.20963","0.7728","0.6774193","470"
"581.0282","237.53778","0.79200006","0.6774193","487"
"591.968","232.49536","0.81600004","0.6774193","503"
"599.80164","228.7352","0.83040005","0.7419355","520"
"604.1607","227.2857","0.8352","0.7741935","532"
"607.695","225.80356","0.85920006","0.80645156","553"
"609.0714","227.21457","0.87360007","0.7741935","570"
"607.5268","230.68002","0.864","0.7096774","587"
"604.0137","236.56812","0.8496","0.7419355","604"
"594.33545","249.71918","0.84000003","0.6774193","620"
"575.77637","269.32422","0.8352","0.6774193","637"
"556.96497","288.43738","0.8352","0.7419355","654"
"539.4285","305.7143","0.85440004","0.6774193","669"
"528.6155","315.99957","0.864","0.6451613","687"
"511.7141","335.2802","0.89280003","0.6774193","707"
"493.77332","356.87213","0.85920006","0.61290324","723"
"478.85834","377.0783","0.81600004","0.61290324","740"
"459.06464","405.34967","0.72","0.61290324","757"
"457.2857","407.7143","0.63360006","0.61290324","758"
