"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-79"
"360.0","281.0","lyle","nexus-79"
"178.0","102.0","lyle","nexus-79"
"649.0","664.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"658.1786","558.5714","0.36960003","0.41935483","0"
"648.36237","554.7168","0.6912","0.61290324","38"
"644.73926","552.9777","0.73440003","0.61290324","52"
"641.87775","550.6369","0.7584","0.61290324","66"
"636.5585","546.44885","0.8112","0.61290324","84"
"632.32446","542.32294","0.8256","0.61290324","100"
"625.0585","534.81714","0.84000003","0.61290324","117"
"604.24475","507.5072","0.85920006","0.61290324","134"
"587.0509","488.00397","0.85920006","0.61290324","151"
"572.2218","467.10364","0.864","0.6774193","167"
"557.4429","446.15552","0.85920006","0.61290324","184"
"544.4506","425.77515","0.8496","0.6451613","201"
"522.3942","395.18494","0.84000003","0.61290324","218"
"514.4286","385.0","0.83040005","0.61290324","228"
"496.30072","365.78992","0.84000003","0.6451613","251"
"465.23315","333.38965","0.8256","0.61290324","268"
"443.90094","312.00867","0.8112","0.6451613","285"
"420.86508","289.60767","0.80640006","0.6451613","301"
"393.49078","263.32834","0.7968","0.61290324","318"
"371.93195","243.49866","0.79200006","0.6451613","335"
"343.9247","219.77487","0.79200006","0.6451613","352"
"314.0862","198.7428","0.78720003","0.61290324","368"
"304.1607","191.7143","0.77760005","0.6451613","382"
"286.37152","177.31314","0.76320004","0.6451613","402"
"260.32556","156.28903","0.7584","0.61290324","419"
"239.91177","140.69806","0.74880004","0.61290324","435"
"229.28775","131.40768","0.76320004","0.6774193","452"
"222.97319","126.50928","0.7728","0.7419355","469"
"218.3141","122.77246","0.78720003","0.7419355","485"
"216.09444","122.285706","0.7824","0.7419355","502"
"214.5176","122.285706","0.7824","0.7096774","519"
"215.11101","124.453156","0.79200006","0.6451613","536"
"216.15892","127.269165","0.7968","0.6774193","552"
"225.02533","139.28354","0.79200006","0.6774193","571"
"253.72415","172.01184","0.80640006","0.6451613","588"
"281.90643","202.44751","0.80160004","0.61290324","605"
"312.88068","241.58337","0.80160004","0.61290324","621"
"338.41946","274.46155","0.80640006","0.6451613","638"
"363.57916","309.02148","0.80160004","0.6451613","655"
"388.63968","345.94373","0.80160004","0.61290324","672"
"405.63876","368.56995","0.80160004","0.61290324","688"
"429.39252","398.03394","0.78720003","0.6451613","705"
"466.79156","443.1383","0.7968","0.6451613","722"
"498.1496","481.5255","0.8112","0.61290324","739"
"528.73584","517.69714","0.82080007","0.61290324","755"
"549.876","541.30585","0.84480006","0.6451613","772"
"567.50323","564.34424","0.864","0.6451613","789"
"584.35876","586.88385","0.86880004","0.61290324","806"
"591.4201","595.6826","0.864","0.61290324","822"
"600.43677","610.07605","0.83040005","0.6451613","839"
"613.2432","630.2943","0.8256","0.61290324","856"
"619.88727","641.01965","0.79200006","0.61290324","872"
"625.0669","647.8374","0.72","0.61290324","889"
"635.8572","658.8571","0.5088","0.58064514","903"
