"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lyle","nexus-79"
"360.0","281.0","lyle","nexus-79"
"178.0","102.0","lyle","nexus-79"
"649.0","664.0","lyle","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"643.8928","574.0","0.2784","0.41935483","0"
"634.2853","565.83923","0.71040004","0.48387095","94"
"632.46484","560.8015","0.71040004","0.48387095","108"
"628.9702","553.9199","0.72480005","0.48387095","122"
"623.55774","546.0352","0.744","0.48387095","136"
"618.0","539.28577","0.7584","0.48387095","148"
"608.80475","525.94434","0.768","0.54838705","169"
"581.88416","490.91455","0.78720003","0.54838705","186"
"569.1197","474.53345","0.76320004","0.58064514","202"
"552.0531","452.84882","0.74880004","0.61290324","219"
"533.81525","431.40692","0.7584","0.61290324","236"
"517.42554","409.42023","0.74880004","0.6451613","253"
"500.9745","389.93475","0.74880004","0.61290324","269"
"490.50458","378.76678","0.75360006","0.61290324","286"
"471.72632","358.0199","0.744","0.61290324","303"
"435.93536","323.78003","0.73920006","0.61290324","320"
"413.4464","304.77142","0.73440003","0.6451613","336"
"394.99634","287.8106","0.72","0.6774193","353"
"376.91727","270.56168","0.7296","0.61290324","370"
"359.52863","254.72461","0.7296","0.61290324","386"
"340.92618","236.0091","0.72","0.61290324","403"
"328.71426","224.28574","0.7296","0.61290324","416"
"311.5973","210.21774","0.7296","0.61290324","437"
"291.80255","194.66989","0.7152","0.6774193","453"
"275.84256","182.3088","0.7152","0.6774193","470"
"254.86642","167.20282","0.7056","0.61290324","487"
"238.37946","154.15237","0.68160003","0.61290324","504"
"225.55444","144.7312","0.6672","0.61290324","520"
"217.31244","138.0434","0.67200005","0.6451613","537"
"209.35898","132.73706","0.6768","0.61290324","554"
"202.375","128.7143","0.69600004","0.61290324","569"
"196.83888","125.04971","0.7056","0.61290324","587"
"192.38194","122.4176","0.73440003","0.61290324","604"
"189.16995","120.875885","0.744","0.61290324","621"
"187.19778","120.57144","0.74880004","0.6451613","637"
"186.30357","120.57144","0.744","0.61290324","647"
"187.64285","121.42859","0.7296","0.61290324","670"
"190.64584","125.16858","0.73440003","0.61290324","688"
"202.19698","136.25766","0.72480005","0.61290324","704"
"230.61993","161.44724","0.7152","0.61290324","721"
"246.94003","177.4967","0.71040004","0.61290324","738"
"285.57538","215.84534","0.71040004","0.61290324","754"
"326.6316","256.57202","0.70080006","0.61290324","771"
"359.95123","293.6458","0.70080006","0.61290324","788"
"394.14255","331.35767","0.69600004","0.6451613","805"
"429.76297","370.72186","0.71040004","0.61290324","821"
"468.46115","411.80066","0.72480005","0.61290324","838"
"502.375","447.5714","0.71040004","0.61290324","852"
"519.0764","466.33636","0.7152","0.61290324","872"
"559.22656","513.9129","0.7152","0.61290324","888"
"589.4011","554.95825","0.69600004","0.61290324","905"
"608.9989","584.2988","0.68160003","0.61290324","922"
"622.57764","607.6463","0.6672","0.6451613","939"
"635.7555","632.9477","0.6384","0.61290324","955"
"653.6941","658.29584","0.5328","0.61290324","972"
"655.5","659.7143","0.40800002","0.58064514","973"
