"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"375.14285","684.2857","0.18720001","0.41935483","0"
"419.41983","706.7322","0.43680003","0.41935483","64"
"442.55356","717.7143","0.42240003","0.41935483","74"
"483.72833","735.5166","0.3792","0.41935483","94"
"545.69366","760.1646","0.3264","0.41935483","110"
"623.39575","790.67017","0.2544","0.41935483","134"
"653.5338","800.2909","0.23040001","0.41935483","151"
"670.11176","803.6626","0.2256","0.41935483","168"
"679.13965","804.28577","0.2256","0.41935483","185"
"682.28564","803.0","0.23520002","0.41935483","196"
"681.69763","798.5991","0.24480002","0.41935483","218"
"674.80927","776.5936","0.2784","0.41935483","235"
"653.35474","738.19653","0.30240002","0.41935483","252"
"636.6104","708.89716","0.31680003","0.38709676","269"
"623.57043","682.5865","0.32160002","0.38709676","286"
"608.4434","640.37665","0.3312","0.38709676","303"
"604.6072","613.1429","0.36","0.38709676","318"
"605.5","579.6421","0.3648","0.38709676","337"
"611.0461","510.35077","0.3984","0.38709676","353"
"618.7086","443.89777","0.42240003","0.38709676","370"
"631.75104","386.31824","0.42720002","0.38709676","387"
"649.1309","337.48572","0.40800002","0.38709676","404"
"663.5357","313.14288","0.2592","0.3548387","412"
