"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-59"
"360.0","281.0","maggie","nexus-59"
"178.0","102.0","maggie","nexus-59"
"649.0","664.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"651.9286","569.4286","0.1728","0.41935483","0"
"633.6504","555.4952","0.35520002","0.41935483","55"
"603.2223","527.7878","0.40320003","0.41935483","70"
"572.6057","496.64783","0.4176","0.41935483","87"
"533.4039","459.9306","0.42240003","0.41935483","104"
"488.31897","416.64905","0.44640002","0.41935483","121"
"449.69266","381.99054","0.4656","0.41935483","138"
"415.9073","348.79803","0.4848","0.41935483","155"
"310.85013","252.57932","0.5088","0.41935483","172"
"279.91956","225.05109","0.49440002","0.41935483","189"
"244.64325","195.07693","0.49920002","0.41935483","205"
"220.53586","177.38089","0.48960003","0.41935483","222"
"202.37552","164.75037","0.5184","0.41935483","239"
"195.4576","160.14432","0.528","0.41935483","256"
"193.04495","158.87872","0.528","0.41935483","273"
"191.63348","160.51913","0.52320004","0.41935483","290"
"195.95033","167.29196","0.5424","0.41935483","307"
"225.85486","202.40637","0.5184","0.41935483","324"
"271.1644","252.327","0.5424","0.41935483","341"
"322.79367","305.97223","0.55200005","0.41935483","358"
"375.95313","363.47894","0.56640005","0.41935483","374"
"414.4286","406.5714","0.5616","0.41935483","386"
"459.32944","458.53412","0.5616","0.41935483","408"
"534.2773","557.6492","0.55200005","0.41935483","425"
"565.932","598.46","0.5088","0.41935483","442"
"592.3702","629.61395","0.49440002","0.41935483","459"
"624.6964","663.7143","0.3264","0.38709676","475"
