"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-59"
"340.0","367.0","maggie","nexus-59"
"439.0","650.0","maggie","nexus-59"
"106.0","619.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"527.8214","634.5714","0.16800001","0.2580645","0"
"509.99786","616.8149","0.31680003","0.32258064","33"
"476.54865","574.36566","0.384","0.3548387","48"
"446.8762","530.86743","0.44640002","0.3548387","64"
"418.72073","482.74573","0.5088","0.3548387","81"
"390.82385","439.187","0.5328","0.3548387","98"
"373.0262","417.30585","0.5328","0.3548387","115"
"363.75742","409.73108","0.5472","0.3548387","132"
"362.2818","408.54095","0.5568","0.3548387","149"
"358.9546","410.2243","0.56640005","0.3548387","165"
"358.5864","420.38098","0.57600003","0.3548387","182"
"370.90417","469.0902","0.5616","0.3548387","199"
"388.643","523.03613","0.57600003","0.3548387","216"
"409.3247","571.71027","0.5568","0.3548387","233"
"421.30344","605.7423","0.5472","0.3548387","250"
"424.89294","619.8976","0.5472","0.3548387","267"
"423.9004","638.48535","0.5424","0.3548387","284"
"414.17688","649.6791","0.528","0.3548387","301"
"390.3063","656.1437","0.5088","0.3548387","318"
"333.87686","653.2049","0.49440002","0.3548387","335"
"267.58737","639.9013","0.5088","0.3548387","351"
"199.3607","627.54956","0.51360005","0.3548387","368"
"158.17856","620.8571","0.528","0.3548387","385"
"135.20122","617.6093","0.5088","0.3548387","402"
