"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-59"
"340.0","367.0","maggie","nexus-59"
"439.0","650.0","maggie","nexus-59"
"106.0","619.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"520.6786","630.2857","0.18720001","0.41935483","0"
"498.8957","605.0544","0.36","0.38709676","42"
"471.7206","568.2643","0.40800002","0.38709676","59"
"433.22137","511.48242","0.49440002","0.38709676","81"
"413.48264","481.79755","0.49440002","0.38709676","98"
"388.64154","445.57855","0.504","0.38709676","115"
"369.01465","424.565","0.5424","0.38709676","132"
"364.3686","421.54266","0.5712","0.38709676","149"
"360.907","421.95215","0.57600003","0.38709676","166"
"358.8698","426.86633","0.5616","0.38709676","184"
"361.96646","450.03473","0.53760004","0.41935483","200"
"380.7845","508.53748","0.53760004","0.41935483","217"
"389.2583","534.59357","0.5184","0.41935483","234"
"412.4007","592.8009","0.4512","0.41935483","251"
"428.421","636.3007","0.39360002","0.41935483","268"
"433.17856","660.05505","0.36960003","0.41935483","285"
"430.66196","668.1954","0.33600003","0.41935483","302"
"420.0476","673.92816","0.3456","0.41935483","319"
"396.15836","674.8572","0.38880002","0.41935483","336"
"363.7338","670.72107","0.39360002","0.41935483","352"
"303.06186","656.7784","0.40320003","0.41935483","369"
"243.21942","640.63257","0.43680003","0.41935483","386"
"184.48064","628.08185","0.48000002","0.41935483","403"
"141.9998","618.65753","0.42720002","0.41935483","420"
"140.32143","618.2857","0.32160002","0.38709676","421"
