"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"356.39285","700.5714","0.23040001","0.41935483","0"
"359.18115","710.3863","0.5088","0.41935483","60"
"385.05768","719.97876","0.504","0.41935483","77"
"449.89093","742.61914","0.43680003","0.38709676","94"
"509.15973","765.41724","0.40320003","0.38709676","111"
"561.0845","786.0119","0.36","0.38709676","128"
"606.94354","800.97156","0.3072","0.38709676","146"
"631.51","807.31384","0.28800002","0.38709676","163"
"646.70294","810.9967","0.28320003","0.38709676","180"
"651.1155","812.01917","0.26880002","0.38709676","197"
"656.05426","812.8572","0.2784","0.38709676","214"
"658.3169","812.8572","0.2976","0.38709676","231"
"658.1786","811.3954","0.2976","0.38709676","248"
"656.26855","807.3563","0.2976","0.38709676","264"
"650.6271","790.84436","0.32160002","0.3548387","281"
"634.89014","740.6436","0.3648","0.3548387","298"
"624.8404","709.7392","0.37440002","0.3548387","315"
"610.8373","663.32385","0.384","0.3548387","332"
"599.8707","619.2898","0.44640002","0.3548387","349"
"596.0274","596.96484","0.47040004","0.3548387","366"
"595.6786","582.5986","0.46080002","0.3548387","383"
"596.5671","572.02075","0.47040004","0.3548387","400"
"600.0705","558.49414","0.49920002","0.3548387","417"
"605.31604","542.471","0.5088","0.3548387","433"
"609.3897","530.39026","0.48960003","0.3548387","450"
"620.4325","490.9696","0.48000002","0.3548387","467"
"636.67773","441.06525","0.47520003","0.3548387","484"
"650.71075","392.0011","0.47520003","0.3548387","501"
"661.8839","345.2536","0.48000002","0.3548387","518"
"668.83923","319.0287","0.48000002","0.3548387","535"
"673.3572","305.4286","0.43680003","0.3548387","551"
