"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-59"
"340.0","367.0","maggie","nexus-59"
"439.0","650.0","maggie","nexus-59"
"106.0","619.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"501.0357","633.7143","0.115200005","0.19354838","0"
"485.72345","626.4217","0.24000001","0.29032257","57"
"475.83716","615.693","0.28800002","0.32258064","73"
"453.1397","583.31793","0.35520002","0.3548387","90"
"421.11237","532.28534","0.44640002","0.3548387","106"
"392.1772","483.3006","0.4656","0.3548387","123"
"368.13306","443.85596","0.504","0.3548387","142"
"357.26184","427.10852","0.55200005","0.3548387","159"
"351.88657","420.24542","0.57600003","0.3548387","176"
"349.6964","418.14282","0.60480005","0.3548387","190"
"348.27002","417.7143","0.6","0.3548387","209"
"350.3953","427.86987","0.58080006","0.3548387","226"
"367.6565","471.43713","0.5616","0.3548387","243"
"386.24203","517.4415","0.55200005","0.3548387","260"
"405.68405","560.3319","0.51360005","0.3548387","277"
"413.60797","581.63666","0.48960003","0.3548387","294"
"418.39835","599.0593","0.46080002","0.3548387","311"
"418.89285","607.3087","0.44160002","0.3548387","328"
"413.31042","615.8765","0.4128","0.3548387","345"
"386.63046","621.3465","0.432","0.3548387","362"
"332.5103","618.10583","0.4848","0.3548387","378"
"273.72864","605.51776","0.4848","0.3548387","395"
"224.02731","593.5144","0.49440002","0.3548387","412"
"178.92192","582.6502","0.504","0.3548387","429"
"160.2564","575.3298","0.39360002","0.32258064","446"
