"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"343.89285","703.1429","0.2064","0.41935483","0"
"373.34067","711.11664","0.4128","0.41935483","54"
"424.36566","725.9945","0.4512","0.41935483","69"
"489.24316","747.08356","0.40800002","0.41935483","87"
"517.986","757.65125","0.36960003","0.38709676","104"
"575.81366","779.8893","0.3456","0.38709676","121"
"620.2525","793.30225","0.2976","0.38709676","137"
"637.6298","796.5714","0.2976","0.38709676","154"
"644.24457","795.9741","0.32160002","0.38709676","171"
"648.61774","792.3922","0.3264","0.38709676","188"
"650.1428","786.0732","0.32160002","0.38709676","205"
"650.1428","780.3275","0.3312","0.38709676","222"
"643.07776","750.1434","0.3648","0.38709676","239"
"629.6791","705.076","0.384","0.38709676","256"
"621.1709","676.77716","0.3792","0.38709676","273"
"611.64996","632.3529","0.38880002","0.38709676","290"
"610.41907","592.37885","0.40800002","0.38709676","307"
"615.2738","538.9674","0.42720002","0.38709676","323"
"619.3393","505.14282","0.46080002","0.38709676","336"
"634.04004","454.57556","0.47040004","0.38709676","357"
"637.6428","445.14288","0.42720002","0.38709676","360"
