"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-59"
"360.0","281.0","maggie","nexus-59"
"178.0","102.0","maggie","nexus-59"
"649.0","664.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"659.9643","571.1429","0.1536","0.2580645","0"
"649.7159","566.6709","0.36","0.3548387","49"
"634.6559","551.3715","0.40800002","0.3548387","66"
"601.1874","516.50745","0.36960003","0.3548387","82"
"561.65955","476.7658","0.42720002","0.3548387","99"
"506.59283","421.17297","0.4656","0.3548387","121"
"464.2822","379.43726","0.49920002","0.3548387","138"
"426.48215","342.28577","0.5184","0.3548387","154"
"396.86795","315.12946","0.51360005","0.3548387","172"
"329.66348","257.8474","0.52320004","0.3548387","189"
"287.61093","221.11563","0.528","0.3548387","206"
"260.88803","199.54688","0.55200005","0.3548387","223"
"246.78723","189.6554","0.53760004","0.3548387","239"
"240.4497","185.51071","0.528","0.3548387","256"
"236.12772","183.7143","0.5328","0.3548387","273"
"234.25278","183.7143","0.5424","0.3548387","290"
"234.94272","187.08069","0.57600003","0.3548387","307"
"247.21555","208.83386","0.5616","0.3548387","324"
"283.28488","257.7239","0.58080006","0.3548387","341"
"326.2843","311.27936","0.5856","0.38709676","358"
"369.46625","367.05634","0.6","0.38709676","375"
"418.46277","426.6797","0.5952","0.38709676","391"
"466.6607","486.7143","0.59040004","0.38709676","407"
"496.90802","522.1855","0.5856","0.38709676","425"
"576.2001","619.5544","0.5328","0.41935483","442"
"604.59375","650.84436","0.53760004","0.41935483","459"
"618.8929","657.28577","0.35040003","0.3548387","475"
