"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-59"
"647.0","813.0","maggie","nexus-59"
"604.0","604.0","maggie","nexus-59"
"634.0","306.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"350.14285","707.4286","0.23040001","0.41935483","0"
"393.53784","723.6936","0.47040004","0.41935483","39"
"451.3188","743.7864","0.4656","0.41935483","55"
"522.9611","767.9299","0.47040004","0.41935483","78"
"571.50854","783.94196","0.42240003","0.41935483","95"
"603.71423","791.8572","0.384","0.41935483","107"
"614.7037","794.46155","0.35040003","0.41935483","129"
"628.54156","794.0332","0.36","0.41935483","146"
"633.5752","790.66705","0.37440002","0.41935483","163"
"634.9643","783.5855","0.3984","0.41935483","179"
"633.61346","764.70184","0.4176","0.41935483","196"
"625.67633","717.8417","0.40320003","0.38709676","213"
"621.5714","685.5715","0.4128","0.38709676","230"
"619.3116","671.4702","0.42720002","0.38709676","247"
"615.8601","635.11725","0.432","0.38709676","264"
"613.6085","619.4923","0.45600003","0.38709676","281"
"613.5357","609.56854","0.504","0.38709676","298"
"613.5357","598.0389","0.5088","0.38709676","315"
"614.75525","575.3235","0.4848","0.38709676","332"
"618.3718","537.59644","0.48960003","0.38709676","349"
"621.6463","511.40094","0.48960003","0.38709676","366"
"634.27783","443.135","0.47040004","0.38709676","383"
"651.34503","379.83398","0.46080002","0.38709676","399"
"666.2873","331.4806","0.47520003","0.38709676","416"
"677.12213","303.99115","0.3264","0.3548387","433"
