"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-59"
"360.0","281.0","maggie","nexus-59"
"178.0","102.0","maggie","nexus-59"
"649.0","664.0","maggie","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"637.6428","545.4286","0.22080001","0.41935483","0"
"625.55206","538.0089","0.46080002","0.41935483","48"
"609.8693","521.608","0.51360005","0.41935483","60"
"568.3839","479.8584","0.55200005","0.41935483","77"
"523.6543","440.42816","0.5184","0.41935483","94"
"473.1542","396.49146","0.5472","0.41935483","111"
"420.1635","350.6081","0.5472","0.41935483","128"
"367.5751","307.5089","0.56640005","0.4516129","145"
"323.30988","274.53394","0.57600003","0.4516129","162"
"300.70358","256.68613","0.56640005","0.48387095","179"
"263.28165","224.61325","0.57600003","0.48387095","196"
"244.96579","207.88715","0.5712","0.48387095","213"
"238.42044","202.46078","0.5856","0.48387095","230"
"235.74506","201.7143","0.6144","0.48387095","247"
"238.03827","205.9347","0.5952","0.516129","263"
"262.47275","236.43872","0.6","0.516129","280"
"303.41516","286.07983","0.61920005","0.516129","297"
"327.8498","314.60437","0.6096","0.54838705","314"
"415.51175","409.85162","0.6384","0.54838705","331"
"486.79767","484.74182","0.64320004","0.61290324","348"
"529.218","531.50195","0.6528","0.61290324","365"
"568.9256","577.8938","0.624","0.61290324","382"
"598.9437","613.608","0.6384","0.61290324","399"
"616.0185","635.57526","0.63360006","0.61290324","416"
"621.125","642.28564","0.63360006","0.61290324","429"
"623.48267","646.8125","0.62880003","0.61290324","450"
"624.25","648.2857","0.53760004","0.61290324","459"
