"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-80"
"516.0","278.0","lou","nexus-80"
"191.0","503.0","lou","nexus-80"
"627.0","704.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"470.67856","553.4286","0.1392","0.41935483","0"
"468.72803","541.04614","0.5472","0.41935483","101"
"471.2305","532.9818","0.55200005","0.4516129","115"
"477.29422","514.1414","0.56640005","0.48387095","129"
"482.739","494.97577","0.58080006","0.48387095","143"
"488.13348","473.67328","0.5856","0.48387095","157"
"494.1892","441.72272","0.6144","0.48387095","176"
"500.67798","406.00256","0.648","0.48387095","192"
"503.11847","390.8609","0.6624","0.48387095","209"
"505.943","366.38184","0.6768","0.48387095","226"
"509.2945","334.21582","0.6912","0.48387095","242"
"509.9643","321.94855","0.68160003","0.48387095","259"
"509.9643","310.6964","0.68160003","0.48387095","276"
"509.9643","300.6031","0.68160003","0.48387095","292"
"509.9643","296.3188","0.68640006","0.48387095","309"
"509.9643","293.00427","0.68640006","0.48387095","326"
"509.9643","292.01276","0.6912","0.48387095","342"
"507.84113","291.46686","0.68640006","0.48387095","359"
"504.08728","293.53528","0.6768","0.48387095","376"
"498.88422","296.51984","0.67200005","0.516129","392"
"491.09314","302.0359","0.68160003","0.516129","409"
"478.91888","312.5255","0.70080006","0.516129","425"
"457.0554","328.08295","0.69600004","0.516129","442"
"437.64288","342.57147","0.7152","0.516129","458"
"426.95535","351.3769","0.7152","0.516129","475"
"393.3359","374.65997","0.71040004","0.54838705","492"
"364.6893","394.11884","0.7296","0.58064514","509"
"339.89502","409.13007","0.744","0.6451613","525"
"315.12506","424.6654","0.72480005","0.61290324","542"
"290.39352","437.2511","0.71040004","0.61290324","559"
"266.7028","449.38055","0.72480005","0.61290324","575"
"253.7143","455.7143","0.72480005","0.61290324","591"
"244.29791","460.66272","0.7152","0.6451613","609"
"229.03448","468.27332","0.72","0.7096774","625"
"219.91533","473.2235","0.72","0.7419355","642"
"212.63916","478.0036","0.72480005","0.7419355","659"
"208.40846","481.31824","0.72480005","0.7419355","675"
"205.23875","483.39368","0.7296","0.7419355","692"
"203.0205","486.3803","0.7296","0.7419355","708"
"202.82143","487.406","0.73440003","0.7419355","725"
"203.96454","490.48047","0.74880004","0.6451613","742"
"208.2838","495.2439","0.75360006","0.61290324","758"
"218.46635","502.29846","0.73920006","0.61290324","775"
"244.69241","516.88763","0.77760005","0.6451613","792"
"287.3395","539.07196","0.7824","0.61290324","808"
"329.995","559.1161","0.78720003","0.61290324","825"
"373.80356","581.28564","0.81600004","0.6451613","841"
"396.09677","591.90546","0.81600004","0.61290324","858"
"453.0008","619.10516","0.7968","0.6451613","875"
"500.63538","641.583","0.74880004","0.6451613","892"
"558.5188","669.96265","0.648","0.61290324","908"
"615.3575","698.428","0.4656","0.61290324","925"
"670.5608","724.3307","0.216","0.48387095","942"
