"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lou","nexus-80"
"274.0","724.0","lou","nexus-80"
"356.0","105.0","lou","nexus-80"
"454.0","391.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"265.3214","704.2857","0.21120001","0.41935483","0"
"265.3214","694.78455","0.504","0.41935483","86"
"265.3214","689.5258","0.5184","0.41935483","100"
"266.77808","678.5274","0.53760004","0.41935483","114"
"268.6081","664.4727","0.56640005","0.41935483","128"
"271.04184","646.73303","0.5856","0.41935483","142"
"272.91074","626.71423","0.6096","0.41935483","154"
"276.6657","605.71625","0.65760005","0.41935483","175"
"284.9666","560.61884","0.68160003","0.41935483","192"
"293.69223","518.39154","0.70080006","0.48387095","209"
"299.7511","494.0407","0.6912","0.48387095","225"
"309.14105","454.7478","0.70080006","0.516129","242"
"314.80392","426.62048","0.71040004","0.54838705","259"
"322.30124","389.27704","0.7152","0.54838705","275"
"324.95108","373.67603","0.72","0.54838705","292"
"328.99493","346.09778","0.744","0.54838705","309"
"335.9398","302.35474","0.744","0.54838705","325"
"340.68417","273.87936","0.72480005","0.54838705","342"
"343.86023","248.4892","0.71040004","0.54838705","359"
"345.96848","223.79568","0.69600004","0.54838705","375"
"348.07822","205.85654","0.6912","0.61290324","392"
"349.28122","189.76013","0.68640006","0.6451613","409"
"349.25","182.55228","0.68640006","0.61290324","425"
"349.6635","168.8241","0.68160003","0.61290324","442"
"350.14285","153.64536","0.67200005","0.6451613","459"
"351.96286","141.83536","0.68640006","0.7419355","475"
"352.27872","131.74786","0.6912","0.7419355","492"
"352.8214","124.55209","0.69600004","0.7419355","508"
"354.61578","120.55484","0.69600004","0.7419355","525"
"355.75916","118.60837","0.70080006","0.7419355","542"
"356.81256","118.85715","0.69600004","0.7419355","558"
"358.90125","121.10187","0.67200005","0.7096774","575"
"360.91827","124.97449","0.6672","0.7096774","592"
"362.95987","132.37881","0.67200005","0.7096774","608"
"366.55786","146.48425","0.6768","0.6451613","625"
"371.6344","167.97632","0.69600004","0.61290324","642"
"377.89722","195.50662","0.7056","0.61290324","658"
"387.64288","233.28574","0.73440003","0.61290324","674"
"394.98694","257.2154","0.73920006","0.61290324","692"
"408.753","298.79718","0.7296","0.61290324","708"
"424.8203","340.30585","0.7152","0.61290324","725"
"434.57254","366.39435","0.7056","0.61290324","742"
"441.29114","383.00476","0.6672","0.61290324","758"
"450.1298","397.58246","0.5712","0.6451613","775"
"457.05914","407.81665","0.28320003","0.54838705","792"
