"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lou","nexus-80"
"274.0","724.0","lou","nexus-80"
"356.0","105.0","lou","nexus-80"
"454.0","391.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"264.42856","713.7143","0.120000005","0.41935483","0"
"266.6726","700.81146","0.504","0.41935483","117"
"268.4954","689.71967","0.528","0.41935483","130"
"271.76132","669.7634","0.5568","0.41935483","144"
"273.99002","645.2083","0.58080006","0.41935483","158"
"275.84006","620.3438","0.6144","0.41935483","172"
"277.75873","585.72986","0.648","0.41935483","195"
"282.06104","535.4417","0.6912","0.41935483","211"
"285.81903","489.17157","0.70080006","0.41935483","228"
"291.06094","440.50824","0.71040004","0.41935483","245"
"298.0256","399.92603","0.72","0.516129","261"
"305.28192","367.62476","0.7296","0.58064514","278"
"316.2338","325.35376","0.72480005","0.61290324","295"
"322.42612","299.58734","0.73920006","0.61290324","311"
"325.46738","287.32526","0.744","0.61290324","328"
"332.78537","255.43222","0.744","0.61290324","344"
"340.30484","224.34406","0.7296","0.61290324","361"
"343.30435","205.6625","0.72480005","0.6451613","378"
"345.36438","191.25406","0.7296","0.7096774","394"
"347.34763","180.27426","0.7296","0.7096774","411"
"348.35715","171.5044","0.7296","0.61290324","428"
"348.35715","162.43326","0.7296","0.61290324","444"
"348.35715","159.43463","0.72480005","0.61290324","461"
"348.35715","154.47562","0.72480005","0.61290324","478"
"348.35715","151.37225","0.7296","0.61290324","494"
"350.48105","149.7143","0.7296","0.61290324","511"
"352.39105","150.1583","0.744","0.6774193","527"
"354.55103","153.89224","0.75360006","0.7096774","544"
"361.07297","167.5918","0.72","0.6451613","561"
"373.80356","192.57144","0.71040004","0.61290324","576"
"386.00916","220.91196","0.70080006","0.61290324","594"
"407.69128","266.9085","0.62880003","0.61290324","611"
"423.03766","301.72107","0.6","0.61290324","627"
"433.32642","327.56873","0.58080006","0.61290324","644"
"442.23886","351.45905","0.5712","0.61290324","661"
"447.36087","366.2735","0.5616","0.61290324","677"
"451.625","378.55438","0.5184","0.61290324","694"
"454.89813","385.32275","0.47520003","0.61290324","711"
"458.17856","394.0","0.31680003","0.54838705","723"
