"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lou","nexus-80"
"274.0","724.0","lou","nexus-80"
"356.0","105.0","lou","nexus-80"
"454.0","391.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"277.8214","710.2857","0.17760001","0.41935483","0"
"278.7143","700.8572","0.6","0.41935483","95"
"280.7441","690.1767","0.6144","0.41935483","110"
"282.58417","670.84735","0.63360006","0.41935483","124"
"284.96426","658.8572","0.6384","0.41935483","136"
"286.876","640.1419","0.6528","0.41935483","151"
"292.43384","581.3796","0.70080006","0.516129","172"
"294.29208","542.9199","0.72","0.54838705","189"
"295.50363","507.7444","0.72480005","0.58064514","205"
"297.6275","460.99512","0.73920006","0.61290324","222"
"300.6847","422.3808","0.74880004","0.6451613","239"
"302.81958","394.0246","0.74880004","0.6451613","255"
"303.77545","380.26227","0.76320004","0.7096774","272"
"311.7476","331.44122","0.7584","0.7096774","289"
"318.58694","295.47626","0.768","0.7096774","305"
"322.67847","271.9093","0.768","0.61290324","322"
"327.67365","249.4945","0.78720003","0.61290324","339"
"331.12878","230.59961","0.7824","0.61290324","355"
"333.1686","216.63828","0.7728","0.61290324","372"
"335.13574","204.44101","0.7824","0.61290324","388"
"336.20282","197.96277","0.7824","0.61290324","405"
"338.2727","182.59128","0.768","0.61290324","422"
"340.38525","167.28522","0.744","0.61290324","438"
"342.43478","155.85593","0.74880004","0.6774193","455"
"344.45914","146.13904","0.76320004","0.7419355","472"
"346.49292","138.79745","0.77760005","0.7419355","488"
"346.5714","134.83044","0.78720003","0.7419355","505"
"347.4643","130.96198","0.7968","0.7419355","522"
"347.9918","130.35077","0.79200006","0.7419355","538"
"350.05557","130.77335","0.7824","0.7096774","555"
"352.09918","133.75616","0.7824","0.7419355","572"
"356.23187","143.79514","0.76320004","0.7096774","588"
"367.9423","169.01358","0.74880004","0.7096774","605"
"385.81595","211.71286","0.744","0.6774193","621"
"403.3933","256.8669","0.71040004","0.61290324","638"
"419.33926","294.14288","0.6768","0.61290324","652"
"430.90927","318.59827","0.6624","0.61290324","671"
"446.80246","358.26642","0.61920005","0.61290324","688"
"458.5078","387.45044","0.5712","0.6451613","705"
"469.22714","412.25592","0.48000002","0.61290324","721"
"480.24518","437.274","0.3312","0.54838705","738"
"480.5","437.7143","0.2592","0.516129","738"
