"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-80"
"360.0","281.0","lou","nexus-80"
"178.0","102.0","lou","nexus-80"
"649.0","664.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"646.5714","542.2857","0.13440001","0.41935483","0"
"635.94403","537.2263","0.5472","0.41935483","65"
"633.1755","535.42706","0.55200005","0.41935483","80"
"629.37744","533.60406","0.5472","0.41935483","94"
"626.9286","531.1428","0.5472","0.41935483","104"
"625.26373","529.7916","0.5424","0.41935483","119"
"612.20197","518.0059","0.53760004","0.41935483","135"
"593.40454","498.95984","0.5712","0.41935483","152"
"574.1084","480.43555","0.5616","0.41935483","168"
"553.1437","460.3094","0.5856","0.48387095","185"
"532.78613","441.14667","0.58080006","0.48387095","202"
"510.06653","420.66956","0.56640005","0.516129","218"
"495.67853","406.85718","0.59040004","0.516129","231"
"477.64417","391.08685","0.6","0.516129","252"
"442.78842","361.02386","0.6","0.516129","268"
"417.6121","338.9071","0.60480005","0.516129","285"
"398.61267","323.0534","0.59040004","0.516129","302"
"378.868","306.60742","0.58080006","0.516129","318"
"360.69614","289.274","0.6","0.516129","335"
"341.559","270.55817","0.6","0.516129","352"
"330.37625","258.6299","0.60480005","0.516129","368"
"312.32816","239.46765","0.624","0.516129","385"
"283.25034","208.40918","0.60480005","0.516129","402"
"271.3583","198.36682","0.6096","0.516129","418"
"257.7477","186.15784","0.648","0.516129","435"
"244.19519","174.20801","0.6384","0.516129","451"
"225.91986","158.1745","0.624","0.516129","468"
"211.71492","143.67502","0.64320004","0.516129","485"
"204.10037","134.53473","0.6624","0.516129","501"
"186.81793","114.21622","0.6624","0.516129","518"
"172.68718","97.68536","0.6528","0.516129","535"
"162.56538","89.82623","0.67200005","0.58064514","551"
"155.29385","82.65924","0.6912","0.6451613","568"
"148.71346","77.94232","0.7056","0.6451613","585"
"144.31339","74.91614","0.72480005","0.61290324","601"
"140.32141","73.00003","0.72480005","0.6451613","616"
"138.60693","72.57144","0.7296","0.6774193","635"
"136.44359","72.57144","0.72","0.61290324","651"
"137.2449","75.23593","0.72480005","0.6774193","668"
"140.15436","81.67923","0.74880004","0.6774193","684"
"150.31589","94.50717","0.7296","0.6451613","701"
"177.20372","125.842224","0.7056","0.6451613","718"
"209.54234","163.79385","0.68640006","0.61290324","734"
"230.05359","186.14288","0.64320004","0.61290324","747"
"257.95633","216.75464","0.6384","0.61290324","768"
"296.1989","259.70035","0.624","0.61290324","784"
"328.15607","297.41052","0.63360006","0.61290324","801"
"354.55975","328.15173","0.62880003","0.61290324","818"
"379.6465","358.38824","0.6384","0.61290324","834"
"408.36215","392.38434","0.64320004","0.61290324","851"
"429.74985","418.7541","0.6528","0.61290324","868"
"444.2954","436.4895","0.64320004","0.6774193","884"
"478.53998","479.65533","0.64320004","0.61290324","901"
"512.55383","521.14886","0.624","0.61290324","918"
"540.1055","556.1177","0.6144","0.61290324","934"
"563.912","584.3523","0.57600003","0.61290324","951"
"589.6378","613.0495","0.5424","0.61290324","968"
"619.98846","644.4804","0.49920002","0.61290324","984"
"634.5178","658.4285","0.432","0.61290324","996"
"656.37335","680.3096","0.39360002","0.61290324","1017"
"693.48987","716.2098","0.2064","0.516129","1034"
