"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-80"
"340.0","367.0","lou","nexus-80"
"439.0","650.0","lou","nexus-80"
"106.0","619.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"519.7857","670.0","0.32160002","0.41935483","0"
"506.84674","655.44293","0.57600003","0.41935483","87"
"502.34314","647.52045","0.57600003","0.41935483","101"
"496.12146","635.70746","0.58080006","0.48387095","115"
"485.75104","618.11597","0.60480005","0.516129","130"
"474.63168","598.67175","0.648","0.516129","144"
"458.97778","573.008","0.67200005","0.54838705","162"
"446.43307","554.2183","0.6768","0.54838705","178"
"422.39","516.45074","0.6912","0.54838705","195"
"399.52924","477.68384","0.68160003","0.58064514","212"
"382.2321","447.47705","0.6672","0.61290324","228"
"369.74338","426.35406","0.67200005","0.61290324","245"
"359.1985","405.38684","0.7152","0.61290324","262"
"351.83737","394.13983","0.73440003","0.61290324","278"
"346.2974","386.3197","0.744","0.61290324","295"
"344.07172","383.886","0.744","0.61290324","312"
"342.07227","381.10938","0.75360006","0.61290324","328"
"341.2143","380.89832","0.7584","0.61290324","345"
"341.2143","383.37158","0.7584","0.61290324","362"
"342.15543","388.99622","0.73440003","0.6451613","378"
"345.8233","401.274","0.7152","0.6451613","395"
"353.49237","424.80762","0.7056","0.6451613","411"
"361.594","450.08466","0.70080006","0.7096774","428"
"365.51782","463.23138","0.69600004","0.6451613","445"
"377.30347","500.0348","0.7056","0.61290324","461"
"390.21918","535.9913","0.72","0.61290324","478"
"399.10727","561.1946","0.70080006","0.7096774","495"
"406.14166","578.5802","0.6768","0.6451613","511"
"410.48907","589.8309","0.6672","0.61290324","528"
"414.7424","598.60254","0.6672","0.61290324","545"
"416.66074","604.8572","0.6672","0.6774193","557"
"418.18802","608.8272","0.6768","0.7096774","578"
"419.7857","614.8676","0.68160003","0.7419355","595"
"419.7857","619.33124","0.6912","0.7419355","611"
"419.7857","623.2183","0.70080006","0.7419355","628"
"418.361","627.3069","0.7056","0.7419355","644"
"416.22916","631.4","0.7152","0.7096774","661"
"412.069","633.41833","0.73440003","0.61290324","678"
"408.80228","634.6576","0.7296","0.61290324","694"
"401.4387","636.494","0.7152","0.6774193","711"
"387.2306","640.358","0.73920006","0.6451613","728"
"365.70038","644.42755","0.75360006","0.6451613","744"
"337.71484","647.7037","0.768","0.7096774","761"
"310.7354","649.4286","0.744","0.6774193","778"
"283.04837","649.4286","0.7584","0.6774193","794"
"252.7471","646.6191","0.744","0.7096774","811"
"237.53558","644.63837","0.744","0.6774193","828"
"196.65695","636.9683","0.72480005","0.61290324","844"
"158.22643","628.22577","0.7152","0.61290324","861"
"138.0025","623.3721","0.6768","0.61290324","877"
"121.392","619.3855","0.5952","0.61290324","894"
"111.11333","618.5714","0.49440002","0.61290324","911"
"103.39058","620.49286","0.264","0.516129","927"
"99.69641","622.8572","0.20160002","0.48387095","936"
