"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","lou","nexus-80"
"647.0","813.0","lou","nexus-80"
"604.0","604.0","lou","nexus-80"
"634.0","306.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"354.60715","675.1429","0.1824","0.41935483","0"
"365.1459","687.05865","0.6528","0.41935483","102"
"381.6211","694.96674","0.6912","0.54838705","116"
"404.23596","704.51685","0.70080006","0.54838705","130"
"426.7628","713.64087","0.68640006","0.54838705","144"
"456.39282","725.28577","0.6624","0.54838705","154"
"482.49463","738.24316","0.648","0.58064514","177"
"526.6447","759.00665","0.6096","0.58064514","193"
"556.6627","772.8191","0.55200005","0.58064514","210"
"577.19006","782.02594","0.5328","0.58064514","227"
"591.69556","788.8511","0.55200005","0.58064514","243"
"604.05884","794.5895","0.5424","0.58064514","260"
"614.0012","798.7949","0.5328","0.61290324","277"
"617.87445","799.6742","0.528","0.61290324","293"
"623.65314","801.7135","0.53760004","0.6451613","310"
"627.91125","802.0","0.56640005","0.61290324","327"
"630.90533","802.0","0.5712","0.61290324","343"
"633.10315","800.35815","0.57600003","0.61290324","360"
"635.26636","797.1343","0.5856","0.6451613","377"
"635.8571","791.0381","0.5952","0.7096774","393"
"635.8571","782.28577","0.6096","0.6774193","406"
"635.8571","771.0663","0.624","0.61290324","427"
"630.3531","730.7271","0.65760005","0.61290324","443"
"625.7167","704.31537","0.68640006","0.61290324","460"
"618.9158","680.0806","0.70080006","0.6451613","477"
"614.1541","663.935","0.70080006","0.61290324","493"
"609.815","652.07025","0.70080006","0.61290324","510"
"605.4544","642.4839","0.7296","0.7096774","526"
"604.5388","638.8806","0.73920006","0.7096774","543"
"602.24915","632.35187","0.76320004","0.7419355","560"
"600.052","627.8256","0.7824","0.7419355","576"
"597.9364","623.76355","0.7968","0.7419355","593"
"595.8095","619.67993","0.80640006","0.7419355","610"
"593.678","615.58746","0.80160004","0.7419355","626"
"591.5286","611.46075","0.7968","0.7419355","643"
"589.875","608.28577","0.79200006","0.7096774","656"
"588.3713","603.5265","0.7824","0.6451613","676"
"588.5357","591.7062","0.80640006","0.7096774","693"
"590.88824","558.0418","0.80160004","0.7096774","710"
"598.1528","507.1327","0.80160004","0.7419355","726"
"608.2261","451.8388","0.8112","0.7419355","743"
"624.99396","389.46075","0.7968","0.7419355","760"
"646.1394","326.713","0.72","0.7096774","776"
"660.4107","288.14288","0.68640006","0.6774193","787"
"684.81683","224.73468","0.5424","0.61290324","810"
"687.6428","213.14285","0.40800002","0.54838705","811"
