"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-80"
"340.0","367.0","lou","nexus-80"
"439.0","650.0","lou","nexus-80"
"106.0","619.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"529.6071","659.7143","0.17760001","0.41935483","0"
"517.49774","653.4197","0.528","0.41935483","86"
"513.5717","646.92633","0.5328","0.41935483","101"
"507.93622","636.96326","0.52320004","0.4516129","115"
"497.89484","618.9746","0.5472","0.4516129","130"
"489.11566","604.928","0.5616","0.4516129","141"
"479.18695","587.2605","0.6","0.4516129","158"
"471.65582","574.00574","0.6096","0.4516129","175"
"460.45895","555.9343","0.624","0.4516129","191"
"434.59586","513.1919","0.6384","0.516129","208"
"419.9511","486.88904","0.6672","0.516129","224"
"408.05048","463.18268","0.65760005","0.516129","241"
"392.0437","437.37372","0.64320004","0.516129","258"
"377.41476","416.0954","0.64320004","0.58064514","274"
"367.85577","401.5066","0.6768","0.58064514","291"
"364.32324","395.83148","0.68640006","0.58064514","308"
"357.02295","386.2351","0.70080006","0.58064514","324"
"350.87122","380.04883","0.7152","0.58064514","341"
"346.21295","374.7987","0.71040004","0.58064514","358"
"343.7233","372.40863","0.71040004","0.58064514","374"
"341.56763","370.33923","0.7152","0.58064514","391"
"339.43103","370.0","0.72480005","0.58064514","408"
"338.0893","371.28577","0.73440003","0.58064514","418"
"338.5357","374.38788","0.73440003","0.58064514","441"
"340.227","380.78033","0.72","0.58064514","457"
"348.28265","396.1938","0.68640006","0.61290324","474"
"362.71017","421.41693","0.67200005","0.61290324","491"
"380.53094","454.05945","0.6624","0.61290324","507"
"394.7655","481.7287","0.64320004","0.61290324","524"
"404.50192","501.07184","0.62880003","0.6774193","541"
"410.32968","513.74316","0.624","0.6451613","557"
"417.56015","532.3026","0.63360006","0.61290324","574"
"422.15234","548.20325","0.6528","0.61290324","591"
"425.26648","560.99774","0.6624","0.61290324","607"
"427.45038","572.21906","0.6624","0.61290324","624"
"429.38605","580.0081","0.67200005","0.61290324","641"
"431.7664","589.1487","0.6768","0.61290324","657"
"433.625","596.28564","0.6768","0.61290324","672"
"433.97327","599.43164","0.6768","0.61290324","690"
"434.0714","605.5202","0.65760005","0.61290324","707"
"434.0714","609.58997","0.64320004","0.61290324","724"
"432.19254","613.6075","0.63360006","0.61290324","740"
"428.68594","617.74146","0.63360006","0.61290324","757"
"424.46695","620.1816","0.648","0.61290324","774"
"418.04184","622.27234","0.65760005","0.61290324","790"
"413.4359","623.524","0.648","0.61290324","807"
"403.20215","625.3677","0.6384","0.61290324","824"
"375.94974","625.9737","0.6768","0.61290324","841"
"345.8293","625.4286","0.68640006","0.61290324","857"
"315.41364","623.5369","0.6768","0.61290324","874"
"271.8394","620.02454","0.69600004","0.61290324","891"
"238.19089","615.84155","0.6768","0.61290324","907"
"189.42857","607.4286","0.6528","0.6451613","924"
"165.97191","601.74054","0.62880003","0.61290324","941"
"106.403564","595.4286","0.4128","0.58064514","957"
"73.35714","582.5714","0.24000001","0.48387095","967"
