"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-80"
"253.0","458.0","lou","nexus-80"
"617.0","205.0","lou","nexus-80"
"461.0","346.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"158.17857","332.2857","0.2256","0.41935483","0"
"160.64082","342.36377","0.6384","0.41935483","77"
"163.08337","345.56573","0.64320004","0.48387095","91"
"167.55356","351.14288","0.6384","0.54838705","103"
"173.305","356.23566","0.6384","0.54838705","119"
"186.00748","370.08118","0.65760005","0.54838705","133"
"204.6454","392.87195","0.6672","0.54838705","150"
"221.23523","412.932","0.648","0.58064514","167"
"233.48642","427.44037","0.64320004","0.58064514","183"
"240.69214","435.49878","0.64320004","0.58064514","200"
"245.7103","441.17334","0.65760005","0.58064514","217"
"249.25","444.5714","0.67200005","0.58064514","231"
"251.98666","445.45648","0.70080006","0.58064514","250"
"257.67908","444.26276","0.744","0.61290324","267"
"268.54614","440.3059","0.7584","0.6774193","283"
"288.05746","431.5334","0.76320004","0.6451613","300"
"310.13855","419.27106","0.74880004","0.61290324","317"
"332.20688","405.42474","0.7296","0.6451613","333"
"353.04822","390.56873","0.73920006","0.61290324","350"
"366.91037","380.77966","0.73920006","0.61290324","367"
"387.22778","366.08673","0.73440003","0.61290324","383"
"423.40225","337.39294","0.73440003","0.61290324","400"
"450.16806","317.5235","0.71040004","0.61290324","416"
"471.20447","301.36755","0.72","0.61290324","433"
"492.7674","283.95007","0.70080006","0.61290324","450"
"514.1591","268.3784","0.6912","0.61290324","466"
"534.15497","254.0329","0.69600004","0.61290324","483"
"543.19275","247.28467","0.68160003","0.6451613","500"
"557.08997","237.26813","0.6672","0.7096774","516"
"572.6316","226.3858","0.6528","0.7419355","533"
"580.30994","221.83594","0.64320004","0.6774193","550"
"584.5599","219.76553","0.63360006","0.61290324","566"
"587.27985","219.14285","0.624","0.6451613","583"
"588.5357","219.90546","0.624","0.7096774","600"
"587.47485","221.87555","0.62880003","0.6451613","616"
"586.4496","224.00534","0.63360006","0.61290324","633"
"581.48804","230.19437","0.65760005","0.61290324","650"
"569.37146","242.68335","0.6672","0.6451613","666"
"551.46295","261.58987","0.69600004","0.61290324","683"
"532.0235","281.70822","0.70080006","0.61290324","700"
"511.80096","302.32654","0.7056","0.6451613","716"
"491.22284","321.5147","0.72480005","0.61290324","733"
"474.69644","339.14294","0.71040004","0.6451613","747"
"462.43756","353.07617","0.64320004","0.61290324","766"
"431.14673","384.16223","0.42240003","0.58064514","783"
"425.14285","386.2857","0.32160002","0.516129","785"
