"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus7"
"340.0","367.0","tim","nexus7"
"439.0","650.0","tim","nexus7"
"106.0","619.0","tim","nexus7"
"X","Y","PRESSURE"
"530.5","673.1429","0.192"
"520.7308","668.0502","0.2784"
"516.8421","665.259","0.28800002"
"512.2098","660.0171","0.2976"
"499.4771","641.792","0.312"
"490.3628","626.7123","0.312"
"482.73218","616.1429","0.3312"
"474.9957","596.3185","0.35040003"
"463.5894","572.4557","0.26880002"
"449.66956","539.1498","0.32160002"
"440.25623","515.5333","0.312"
"431.74603","496.7315","0.35520002"
"422.47067","473.44543","0.3456"
"412.9443","455.1502","0.31680003"
"407.82272","443.94617","0.3456"
"398.65067","423.42072","0.3648"
"389.05215","404.13452","0.35040003"
"382.5512","393.60437","0.36"
"374.2219","381.0799","0.384"
"368.0189","370.60767","0.3984"
"362.11758","363.04193","0.40320003"
"358.11395","357.65228","0.40320003"
"356.51395","355.37537","0.35040003"
"354.60147","352.56598","0.40800002"
"352.5034","350.55188","0.43680003"
"350.44412","349.14288","0.47520003"
"349.29193","349.14288","0.48960003"
"347.21735","350.23706","0.48960003"
"345.16577","352.20654","0.48960003"
"344.7857","355.20044","0.48960003"
"344.7857","357.02087","0.48960003"
"344.7857","361.56433","0.48960003"
"346.3192","370.39478","0.5184"
"353.42676","388.0194","0.45600003"
"361.74536","408.2738","0.4656"
"367.7642","424.74945","0.46080002"
"375.02","443.07477","0.44160002"
"383.1786","466.5714","0.47040004"
"387.827","480.64594","0.47040004"
"396.99136","507.04816","0.47040004"
"404.76566","531.566","0.47040004"
"411.61697","555.5793","0.44640002"
"419.81293","576.3554","0.4656"
"425.1046","591.6041","0.4512"
"428.44565","603.7977","0.43680003"
"431.39285","612.28577","0.42720002"
"433.20328","619.2616","0.38880002"
"437.24124","628.8933","0.42720002"
"439.06546","636.6057","0.44640002"
"440.3214","643.2342","0.49920002"
"434.0714","646.5714","0.49920002"
