"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"477.8214","538.0","0.2256","0.41935483","0"
"485.71698","520.2691","0.5184","0.41935483","59"
"501.91052","480.6176","0.55200005","0.41935483","74"
"518.8932","429.6316","0.5616","0.41935483","91"
"530.32623","385.71954","0.58080006","0.41935483","107"
"536.773","359.5929","0.5616","0.4516129","124"
"539.7663","345.23615","0.5712","0.4516129","141"
"540.3214","339.12982","0.58080006","0.4516129","157"
"538.4968","332.22974","0.5328","0.41935483","174"
"532.1022","327.24377","0.58080006","0.41935483","191"
"515.1708","325.4286","0.5856","0.41935483","207"
"463.20377","331.6245","0.6144","0.41935483","224"
"406.46075","344.20288","0.63360006","0.41935483","241"
"352.7861","365.1941","0.6672","0.48387095","257"
"304.3682","388.30603","0.6672","0.48387095","274"
"281.80664","402.24072","0.6624","0.516129","291"
"237.85117","434.1278","0.6624","0.516129","307"
"215.8906","453.92078","0.65760005","0.58064514","324"
"207.15103","467.97284","0.6624","0.58064514","340"
"205.5","480.35205","0.6768","0.58064514","357"
"218.23257","501.60455","0.6672","0.58064514","374"
"259.71265","536.778","0.68160003","0.58064514","390"
"296.125","560.7143","0.67200005","0.61290324","403"
"349.50043","585.7873","0.6624","0.61290324","424"
"486.5224","642.5006","0.58080006","0.61290324","440"
"542.6612","668.56323","0.43680003","0.61290324","457"
"602.8863","689.3736","0.2976","0.516129","474"
"609.9643","692.2857","0.23040001","0.4516129","476"
