"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"663.5357","537.1429","0.26880002","0.41935483","0"
"649.10486","532.7875","0.504","0.41935483","38"
"631.8785","522.8501","0.5616","0.41935483","53"
"584.94666","487.12842","0.6","0.41935483","67"
"530.1714","435.60333","0.6384","0.41935483","84"
"463.91754","372.08087","0.65760005","0.41935483","101"
"375.66605","291.67908","0.65760005","0.41935483","118"
"297.2696","222.41568","0.6144","0.41935483","134"
"244.93799","181.79913","0.63360006","0.41935483","151"
"216.94315","163.32364","0.65760005","0.41935483","168"
"173.76877","141.4921","0.68160003","0.41935483","184"
"157.25401","137.15302","0.72","0.41935483","201"
"153.71428","141.24423","0.72480005","0.54838705","218"
"161.01292","159.6413","0.71040004","0.54838705","234"
"206.36969","220.40396","0.67200005","0.54838705","251"
"309.0806","318.23413","0.6624","0.58064514","268"
"405.26126","395.40363","0.5952","0.58064514","284"
"444.30365","424.97943","0.57600003","0.58064514","301"
"577.22205","544.37866","0.5088","0.58064514","318"
"616.56586","596.1035","0.44160002","0.58064514","334"
"622.4643","607.4286","0.35040003","0.516129","337"
