"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-80"
"647.0","813.0","maggie","nexus-80"
"604.0","604.0","maggie","nexus-80"
"634.0","306.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"346.5714","702.5714","0.23520002","0.41935483","0"
"355.52176","713.55536","0.58080006","0.41935483","44"
"381.4708","727.2126","0.6144","0.41935483","59"
"422.74017","746.9016","0.6096","0.41935483","74"
"467.3904","766.82495","0.60480005","0.41935483","90"
"513.01843","787.9042","0.5568","0.41935483","106"
"537.05457","797.96204","0.5328","0.41935483","123"
"576.5077","812.27454","0.46080002","0.41935483","140"
"614.9712","822.8135","0.44160002","0.41935483","156"
"628.03235","825.2103","0.42240003","0.41935483","173"
"634.5057","826.0","0.4128","0.41935483","190"
"638.75934","824.9282","0.39360002","0.41935483","206"
"640.9808","820.6725","0.4128","0.41935483","223"
"642.5535","814.8572","0.432","0.41935483","235"
"641.72943","801.9343","0.43680003","0.41935483","256"
"630.06024","758.1665","0.48000002","0.41935483","273"
"618.3963","716.5699","0.528","0.41935483","290"
"609.58453","691.19214","0.52320004","0.41935483","306"
"602.64935","671.1362","0.5712","0.41935483","323"
"598.6065","656.6257","0.5952","0.41935483","340"
"596.3936","647.8886","0.5952","0.41935483","356"
"595.3734","643.38513","0.58080006","0.41935483","373"
"594.7857","621.6253","0.5952","0.41935483","390"
"595.0104","582.3283","0.5952","0.41935483","406"
"597.125","543.4169","0.60480005","0.41935483","423"
"602.1522","504.63983","0.61920005","0.41935483","439"
"610.60767","458.14703","0.62880003","0.41935483","456"
"621.8331","423.3977","0.6384","0.41935483","473"
"626.48206","404.71423","0.63360006","0.41935483","481"
"630.8763","380.93774","0.624","0.41935483","506"
"628.49005","362.7124","0.33600003","0.3548387","523"
