"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"468.0","574.8572","0.26880002","0.41935483","0"
"463.5357","556.58746","0.5088","0.41935483","46"
"468.21994","515.57776","0.52320004","0.41935483","61"
"477.81787","462.58978","0.5184","0.4516129","76"
"489.9173","409.67017","0.52320004","0.4516129","92"
"497.33075","373.34064","0.5424","0.4516129","109"
"502.8214","349.90692","0.56640005","0.4516129","126"
"502.8214","336.00317","0.57600003","0.4516129","143"
"501.48218","331.0","0.5856","0.4516129","155"
"498.98303","329.58618","0.5712","0.4516129","176"
"479.82056","336.80322","0.5856","0.4516129","193"
"427.74036","363.18475","0.6","0.4516129","209"
"373.26685","393.85553","0.624","0.516129","226"
"319.71475","426.18542","0.61920005","0.516129","243"
"277.4064","455.14178","0.61920005","0.54838705","259"
"238.7586","485.18512","0.624","0.54838705","276"
"230.13065","490.84717","0.63360006","0.54838705","293"
"220.78658","499.5415","0.64320004","0.54838705","309"
"217.06485","509.06024","0.624","0.61290324","326"
"222.7283","520.53455","0.62880003","0.61290324","342"
"252.49033","543.0101","0.6384","0.61290324","359"
"307.6507","574.02484","0.60480005","0.61290324","376"
"367.34134","600.98193","0.59040004","0.61290324","392"
"433.2933","631.5447","0.49920002","0.61290324","409"
"465.5805","646.26855","0.45600003","0.61290324","426"
"533.08356","676.93726","0.3792","0.61290324","442"
"585.9736","699.3217","0.33600003","0.61290324","459"
"615.442","713.95355","0.2976","0.61290324","476"
"623.946","723.32513","0.17760001","0.516129","492"
"625.1428","724.8572","0.1392","0.48387095","495"
