"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"665.3214","559.4286","0.2544","0.41935483","0"
"642.4502","547.29645","0.6096","0.41935483","54"
"596.73895","509.4071","0.6384","0.41935483","78"
"553.7744","470.46326","0.648","0.41935483","95"
"526.2027","443.28265","0.6528","0.41935483","112"
"480.85498","402.13275","0.6624","0.41935483","128"
"414.03754","342.44165","0.6768","0.41935483","145"
"363.48978","299.19147","0.68640006","0.48387095","162"
"316.55612","260.95877","0.68640006","0.48387095","179"
"272.34152","226.52246","0.68160003","0.54838705","195"
"237.31018","201.09549","0.65760005","0.54838705","212"
"217.04466","187.19147","0.64320004","0.54838705","229"
"208.93849","182.20593","0.65760005","0.54838705","245"
"195.58624","175.42859","0.6672","0.54838705","262"
"192.37967","176.02408","0.68160003","0.54838705","279"
"193.09297","181.78561","0.67200005","0.58064514","295"
"216.56343","214.52362","0.65760005","0.61290324","312"
"262.00626","268.25153","0.6624","0.6451613","329"
"315.3378","325.10333","0.65760005","0.61290324","345"
"369.7857","379.4286","0.6624","0.61290324","361"
"410.02225","415.66803","0.68160003","0.61290324","379"
"503.2721","504.6317","0.64320004","0.61290324","395"
"545.0364","546.6664","0.6528","0.61290324","412"
"575.93085","580.4113","0.57600003","0.61290324","429"
"584.0714","589.4286","0.44640002","0.58064514","433"
