"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"475.14285","545.7143","0.24000001","0.41935483","0"
"469.7857","532.0","0.44640002","0.41935483","59"
"475.80298","495.62628","0.45600003","0.41935483","74"
"482.75635","464.95013","0.45600003","0.41935483","91"
"495.9151","419.03308","0.47040004","0.41935483","107"
"508.92847","371.72156","0.4848","0.41935483","124"
"515.059","347.76318","0.4848","0.41935483","141"
"517.20605","336.95374","0.51360005","0.41935483","158"
"516.68866","332.33948","0.5328","0.41935483","174"
"512.7766","330.5714","0.5328","0.41935483","191"
"504.90814","331.7849","0.528","0.48387095","208"
"492.33234","336.65637","0.5424","0.48387095","224"
"430.83557","367.25677","0.5472","0.48387095","241"
"370.30124","400.2661","0.57600003","0.48387095","257"
"320.80286","429.92047","0.5952","0.48387095","274"
"280.8989","454.88757","0.6","0.516129","291"
"260.47345","470.89886","0.6096","0.516129","307"
"248.24207","480.6598","0.624","0.516129","324"
"243.0","485.7143","0.62880003","0.516129","336"
"238.84698","493.0904","0.6384","0.516129","357"
"239.5159","503.27637","0.60480005","0.54838705","374"
"253.88467","523.59216","0.61920005","0.54838705","391"
"295.47897","555.00354","0.624","0.54838705","407"
"346.88892","583.43677","0.6","0.58064514","424"
"411.87717","611.08923","0.5856","0.58064514","441"
"475.77533","638.20325","0.47520003","0.58064514","457"
"503.22235","650.69324","0.46080002","0.58064514","474"
"566.12427","678.5375","0.40800002","0.58064514","491"
"607.3215","695.3852","0.35040003","0.58064514","507"
"621.93536","701.4604","0.312","0.58064514","524"
"633.1786","709.8571","0.17760001","0.4516129","540"
