"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","maggie","nexus-80"
"340.0","367.0","maggie","nexus-80"
"439.0","650.0","maggie","nexus-80"
"106.0","619.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"522.4643","640.0","0.17760001","0.41935483","0"
"514.1961","624.98224","0.4512","0.3548387","64"
"499.29413","597.22766","0.49920002","0.3548387","79"
"473.26917","551.7097","0.5712","0.3548387","96"
"459.6316","530.0581","0.57600003","0.41935483","112"
"425.36926","485.71838","0.6096","0.41935483","129"
"404.9212","458.1836","0.62880003","0.41935483","146"
"395.03183","447.37915","0.648","0.41935483","162"
"390.4104","443.75702","0.6624","0.41935483","179"
"388.24042","445.13837","0.6624","0.516129","196"
"388.34146","451.53986","0.68160003","0.516129","212"
"392.5536","462.57147","0.6912","0.516129","224"
"407.46173","503.56708","0.65760005","0.516129","246"
"430.2495","560.3065","0.63360006","0.516129","262"
"447.09982","605.11945","0.5952","0.516129","279"
"447.72504","619.6409","0.57600003","0.516129","296"
"444.42816","629.54364","0.5328","0.516129","312"
"430.92593","635.80396","0.52320004","0.516129","329"
"385.0987","636.57587","0.5424","0.54838705","346"
"354.56775","633.83575","0.58080006","0.54838705","362"
"272.74274","625.1125","0.60480005","0.54838705","379"
"204.57852","619.871","0.6144","0.54838705","396"
"155.27751","617.7143","0.61920005","0.54838705","412"
"149.25","617.7143","0.48000002","0.516129","414"
