"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","maggie","nexus-80"
"360.0","281.0","maggie","nexus-80"
"178.0","102.0","maggie","nexus-80"
"649.0","664.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"643.8928","533.7143","0.2592","0.41935483","0"
"626.0357","520.0","0.45600003","0.41935483","35"
"580.3773","475.0327","0.48960003","0.41935483","51"
"532.01227","429.72522","0.5184","0.41935483","66"
"471.3281","373.89624","0.55200005","0.41935483","83"
"390.4782","297.5511","0.59040004","0.41935483","100"
"329.92737","241.97607","0.5952","0.48387095","117"
"275.23212","195.66458","0.58080006","0.48387095","133"
"256.38013","182.00354","0.58080006","0.48387095","150"
"223.85172","162.38025","0.60480005","0.48387095","167"
"216.17169","160.8776","0.6","0.516129","183"
"215.32143","166.31024","0.6096","0.516129","200"
"233.36392","196.646","0.59040004","0.54838705","217"
"284.52255","260.0442","0.60480005","0.54838705","233"
"381.95758","368.97058","0.60480005","0.58064514","250"
"422.9107","413.71423","0.5952","0.58064514","264"
"462.3137","458.58044","0.5856","0.58064514","283"
"567.2492","579.94525","0.5328","0.58064514","300"
"593.8928","605.7143","0.3648","0.516129","309"
