"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","maggie","nexus-80"
"274.0","724.0","maggie","nexus-80"
"356.0","105.0","maggie","nexus-80"
"454.0","391.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"265.3214","719.7143","0.13440001","0.41935483","0"
"265.3214","707.7143","0.47520003","0.41935483","167"
"267.3676","686.4636","0.48000002","0.41935483","183"
"268.05273","677.00543","0.48960003","0.41935483","197"
"271.87436","627.9233","0.49920002","0.41935483","211"
"283.54913","537.4477","0.5568","0.41935483","236"
"296.90372","473.60303","0.5712","0.41935483","253"
"311.6996","406.26617","0.5616","0.41935483","269"
"324.0146","341.24298","0.5712","0.41935483","286"
"336.05533","273.6395","0.59040004","0.41935483","303"
"341.21426","235.0","0.59040004","0.41935483","314"
"349.6245","189.52954","0.59040004","0.41935483","336"
"360.2858","143.22714","0.5616","0.48387095","353"
"363.78323","127.097595","0.5616","0.48387095","370"
"365.8625","123.48056","0.5712","0.54838705","386"
"367.81808","124.50787","0.5856","0.54838705","402"
"371.11368","133.82462","0.60480005","0.54838705","419"
"388.0195","179.08472","0.6","0.54838705","435"
"398.39493","210.4978","0.5856","0.54838705","452"
"417.9137","275.79068","0.5328","0.54838705","469"
"432.65536","340.6869","0.47040004","0.54838705","485"
"434.0714","348.5714","0.4128","0.54838705","487"
