"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","maggie","nexus-80"
"253.0","458.0","maggie","nexus-80"
"617.0","205.0","maggie","nexus-80"
"461.0","346.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"158.17857","382.85718","0.22080001","0.41935483","0"
"175.19241","403.04285","0.49440002","0.4516129","66"
"190.83728","414.71863","0.5088","0.4516129","78"
"208.10458","421.40277","0.48960003","0.4516129","90"
"226.33563","422.59326","0.45600003","0.4516129","102"
"254.69165","417.6687","0.47520003","0.4516129","114"
"291.1234","405.6042","0.48000002","0.4516129","126"
"347.42264","379.1953","0.504","0.4516129","143"
"409.69977","344.59296","0.49440002","0.4516129","159"
"435.07993","329.8","0.48960003","0.4516129","176"
"505.6007","281.35236","0.49440002","0.4516129","192"
"558.5979","248.89368","0.4512","0.4516129","209"
"585.8588","233.71378","0.45600003","0.4516129","226"
"596.63794","231.14285","0.46080002","0.4516129","242"
"599.35077","232.09671","0.4848","0.4516129","259"
"597.5027","235.80179","0.47520003","0.4516129","276"
"591.2143","243.57147","0.47520003","0.4516129","289"
"573.1687","259.52963","0.4848","0.4516129","309"
"520.44855","305.93506","0.47040004","0.4516129","326"
"479.06335","343.11322","0.43680003","0.4516129","342"
"452.375","368.28577","0.216","0.38709676","358"
