"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","maggie","nexus-80"
"516.0","278.0","maggie","nexus-80"
"191.0","503.0","maggie","nexus-80"
"627.0","704.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"468.0","538.8572","0.2592","0.41935483","0"
"467.95648","510.7804","0.52320004","0.41935483","59"
"481.35822","439.64453","0.52320004","0.41935483","81"
"488.08923","408.57147","0.528","0.41935483","92"
"494.4275","366.69495","0.52320004","0.41935483","115"
"497.399","323.1286","0.5328","0.41935483","132"
"496.24908","308.21454","0.504","0.41935483","148"
"492.4613","302.62573","0.49920002","0.41935483","165"
"485.29388","301.4286","0.5472","0.41935483","182"
"460.90344","309.57837","0.5472","0.41935483","198"
"408.88098","333.70624","0.56640005","0.41935483","215"
"379.74164","349.03668","0.5712","0.41935483","232"
"312.67004","389.1255","0.58080006","0.41935483","249"
"265.85944","422.99957","0.60480005","0.41935483","264"
"222.2788","460.4555","0.6096","0.48387095","281"
"205.63307","478.48322","0.648","0.48387095","297"
"200.96294","487.708","0.6672","0.48387095","314"
"203.23824","497.34308","0.6528","0.48387095","331"
"218.89285","515.28564","0.6384","0.48387095","345"
"249.1036","535.6508","0.648","0.48387095","364"
"321.75674","569.465","0.65760005","0.516129","381"
"395.2682","597.0679","0.6624","0.516129","397"
"467.81705","625.6918","0.5712","0.54838705","414"
"533.11755","655.2395","0.51360005","0.54838705","430"
"594.24243","683.4535","0.39360002","0.54838705","447"
"609.9643","691.4286","0.33600003","0.54838705","454"
