"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","maggie","nexus-80"
"647.0","813.0","maggie","nexus-80"
"604.0","604.0","maggie","nexus-80"
"634.0","306.0","maggie","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"351.0357","702.5714","0.2976","0.41935483","0"
"404.44464","727.99994","0.5616","0.41935483","63"
"467.3213","750.0938","0.51360005","0.41935483","80"
"531.05286","771.1172","0.42720002","0.41935483","96"
"590.8792","789.7763","0.36","0.38709676","113"
"626.7434","801.9408","0.3264","0.38709676","130"
"662.16345","808.47815","0.312","0.38709676","146"
"670.8892","809.62085","0.30240002","0.38709676","163"
"679.18634","807.3203","0.2928","0.38709676","180"
"683.0154","800.0554","0.3072","0.38709676","196"
"680.79736","782.8555","0.36960003","0.38709676","213"
"674.1645","755.6618","0.38880002","0.38709676","230"
"661.94305","718.3012","0.42240003","0.38709676","246"
"651.8775","689.56726","0.432","0.38709676","263"
"647.0178","670.4286","0.46080002","0.38709676","275"
"643.5132","646.29626","0.47040004","0.38709676","296"
"643.7854","592.2128","0.49440002","0.38709676","313"
"649.1335","536.4353","0.51360005","0.38709676","330"
"656.5745","480.48846","0.528","0.38709676","346"
"663.9318","428.5451","0.5472","0.38709676","363"
"675.4839","382.13977","0.58080006","0.38709676","380"
"684.6273","349.7575","0.5616","0.38709676","396"
"687.68866","338.9815","0.55200005","0.38709676","413"
"689.4286","332.2857","0.49440002","0.38709676","420"
