"ChallengeX","ChallengeY","Tester Name","Device Name"
"335.0","688.0","Nick Montelibano Day 1","nexus-20"
"647.0","813.0","Nick Montelibano Day 1","nexus-20"
"604.0","604.0","Nick Montelibano Day 1","nexus-20"
"634.0","306.0","Nick Montelibano Day 1","nexus-20"
"X","Y","PRESSURE"
"321.5714","692.8572","0.124800004"
"343.36636","700.9353","0.39360002"
"367.74872","706.8699","0.42720002"
"411.40704","717.2174","0.45600003"
"447.74213","726.4243","0.44640002"
"469.29764","731.52576","0.44160002"
"516.4412","745.17194","0.40800002"
"561.055","760.6414","0.38880002"
"585.96063","770.6685","0.4176"
"610.7413","781.48193","0.384"
"633.08984","791.8145","0.3792"
"649.3588","800.6411","0.3792"
"656.96594","805.3015","0.3792"
"666.67053","810.89136","0.37440002"
"674.52295","816.1747","0.384"
"680.4839","819.70667","0.38880002"
"682.7622","821.886","0.38880002"
"684.5178","822.28577","0.384"
"681.83923","820.1428","0.42720002"
"679.7022","818.0913","0.44160002"
"673.3862","812.88513","0.45600003"
"664.24036","802.932","0.46080002"
"649.7529","782.8047","0.47520003"
"636.324","758.89636","0.47520003"
"618.71155","725.93756","0.45600003"
"602.5251","696.0499","0.44640002"
"597.3611","684.4106","0.44160002"
"585.95685","659.4678","0.48960003"
"577.6637","644.3191","0.49920002"
"572.9192","637.3694","0.49920002"
"569.0688","631.4807","0.49440002"
"566.525","626.5966","0.4848"
"564.2775","624.1406","0.48960003"
"563.21405","623.1198","0.48960003"
"560.9175","620.91516","0.48960003"
"560.8571","617.40643","0.48960003"
"560.8571","612.33826","0.48960003"
"562.2355","604.4214","0.528"
"564.5033","590.2832","0.528"
"567.93427","565.9813","0.53760004"
"571.37683","548.8718","0.53760004"
"586.5337","496.30792","0.5088"
"603.71533","440.4862","0.51360005"
"618.3956","384.63983","0.52320004"
"634.0477","330.3637","0.528"
"650.2597","285.2873","0.52320004"
"662.2269","255.47266","0.48960003"
"668.48047","241.68399","0.46080002"
"674.9117","231.93622","0.3456"
"675.1428","231.7143","0.264"
