"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus7"
"360.0","281.0","tim","nexus7"
"178.0","102.0","tim","nexus7"
"649.0","664.0","tim","nexus7"
"X","Y","PRESSURE"
"693.8928","550.5714","0.1296"
"683.40106","549.0708","0.2928"
"680.49994","547.5714","0.2976"
"677.8523","546.30054","0.28800002"
"672.93066","543.72705","0.2976"
"666.55743","538.9008","0.32160002"
"658.7739","530.57153","0.36"
"647.2365","520.24634","0.3456"
"636.0442","510.8639","0.31680003"
"622.3666","499.9062","0.312"
"617.60004","494.39642","0.32160002"
"596.95703","476.11688","0.33600003"
"578.22766","459.43628","0.2976"
"559.45807","444.06836","0.30240002"
"540.09485","426.08997","0.3072"
"521.456","407.3178","0.2928"
"504.42578","391.72833","0.2784"
"490.3214","378.28564","0.3264"
"474.01013","361.3181","0.3312"
"447.10947","330.13293","0.32160002"
"430.30267","311.85834","0.35040003"
"412.42447","293.51416","0.3312"
"391.7774","276.2039","0.3312"
"374.8739","257.17035","0.3456"
"359.0728","239.43033","0.3264"
"354.22946","233.85059","0.312"
"333.89792","214.21121","0.3264"
"312.7996","192.41467","0.30240002"
"301.30838","181.40463","0.312"
"290.76483","172.91199","0.312"
"279.61813","166.14816","0.3312"
"265.18045","155.03009","0.35040003"
"255.09488","145.61108","0.37440002"
"245.37082","138.37448","0.3792"
"233.17218","129.56631","0.3456"
"221.39973","122.24396","0.3264"
"211.85083","115.64401","0.3312"
"204.02576","110.29901","0.3456"
"197.83849","106.2395","0.3648"
"194.15326","102.535706","0.32160002"
"190.90771","100.852875","0.3456"
"187.58968","99.26019","0.384"
"185.10191","97.274994","0.3984"
"183.30276","96.285706","0.4128"
"181.83926","96.285706","0.4176"
"182.2857","98.215485","0.3984"
"185.15178","101.60858","0.42240003"
"189.53549","108.49097","0.42720002"
"194.7857","114.714294","0.3648"
"209.24165","130.90399","0.3648"
"235.121","161.61664","0.384"
"247.87082","175.53314","0.35520002"
"262.58084","193.4896","0.3792"
"282.85938","216.76834","0.3792"
"303.15073","237.53421","0.3792"
"320.70966","257.27124","0.42240003"
"330.40085","268.4551","0.42720002"
"347.55127","288.36926","0.4176"
"381.79657","324.67334","0.4176"
"408.1291","349.9525","0.39360002"
"421.27295","364.40704","0.42720002"
"437.23328","382.17828","0.4176"
"457.57703","401.70825","0.38880002"
"469.3393","414.28577","0.40320003"
"476.05313","422.73383","0.42720002"
"496.14227","444.7309","0.3984"
"513.76105","463.26764","0.38880002"
"523.48566","475.91998","0.42240003"
"531.12885","486.72052","0.42720002"
"537.2281","495.05072","0.432"
"544.7232","505.61426","0.384"
"547.9713","511.93127","0.3792"
"551.79486","519.4575","0.39360002"
"556.7171","528.6737","0.432"
"560.50146","537.0315","0.4512"
"563.8413","545.0115","0.44160002"
"569.2066","552.11584","0.42240003"
"575.04877","559.86456","0.38880002"
"581.8393","567.2857","0.36"
"583.96686","570.18536","0.3648"
"591.42957","578.31","0.3792"
"595.6312","584.3604","0.3456"
"600.52106","590.3631","0.384"
"605.0695","596.66583","0.4176"
"609.39215","602.8904","0.40800002"
"615.7625","609.28064","0.3792"
"620.712","613.3812","0.3312"
"621.5714","614.0","0.2592"
