"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","tim","nexus-59"
"274.0","724.0","tim","nexus-59"
"356.0","105.0","tim","nexus-59"
"454.0","391.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"292.10715","589.1429","0.10080001","0.22580644","0"
"289.41034","598.63556","0.2544","0.32258064","84"
"290.3214","602.94116","0.264","0.32258064","99"
"290.3214","611.1852","0.23040001","0.32258064","114"
"290.3214","620.3924","0.23520002","0.3548387","129"
"289.4817","628.2144","0.2592","0.3548387","139"
"288.5357","646.04114","0.30240002","0.3548387","155"
"286.91498","661.5249","0.30240002","0.3548387","172"
"282.5939","672.55115","0.28800002","0.3548387","189"
"281.63773","682.6402","0.264","0.3548387","206"
"280.49884","697.15076","0.312","0.3548387","223"
"278.7143","710.66156","0.312","0.3548387","240"
"277.8214","719.6401","0.23520002","0.29032257","257"
"277.8214","727.1429","0.17760001","0.29032257","277"
"277.8214","730.6352","0.17760001","0.29032257","291"
"276.92856","734.97015","0.17760001","0.29032257","308"
"276.92856","738.28577","0.17760001","0.29032257","321"
"277.9896","739.3043","0.17760001","0.29032257","341"
"277.8214","737.6798","0.17760001","0.29032257","358"
"279.77222","732.66754","0.28800002","0.3548387","375"
"282.61563","716.084","0.30240002","0.3548387","392"
"287.0754","690.1256","0.2928","0.3548387","409"
"293.20047","660.7316","0.2976","0.3548387","426"
"300.6204","628.3922","0.2784","0.3548387","443"
"304.90915","614.647","0.30240002","0.3548387","460"
"315.40048","573.2991","0.312","0.3548387","477"
"327.4148","523.91","0.34080002","0.3548387","493"
"337.63214","480.33716","0.37440002","0.3548387","510"
"343.03973","447.93317","0.384","0.3548387","527"
"349.01877","408.60016","0.36960003","0.3548387","544"
"353.12936","371.6051","0.3648","0.3548387","561"
"356.1439","349.67828","0.3648","0.3548387","578"
"357.46167","323.55994","0.37440002","0.3548387","595"
"359.15836","279.50897","0.3792","0.3548387","612"
"360.55197","250.34384","0.36","0.3548387","629"
"360.85715","227.24521","0.37440002","0.3548387","646"
"360.85715","202.92215","0.36960003","0.3548387","662"
"360.85715","187.36539","0.36","0.3548387","679"
"360.85715","170.30276","0.3792","0.3548387","697"
"360.85715","162.41388","0.3792","0.3548387","714"
"361.75","146.63959","0.3648","0.3548387","730"
"362.0483","135.9967","0.34080002","0.3548387","747"
"364.22903","127.05194","0.34080002","0.3548387","764"
"364.42856","120.55936","0.35040003","0.3548387","781"
"364.42856","114.8793","0.35520002","0.3548387","798"
"364.42856","110.839966","0.3792","0.3548387","815"
"365.3214","109.48468","0.37440002","0.3548387","832"
"366.74207","107.77905","0.37440002","0.3548387","849"
"368.8704","107.42859","0.3648","0.3548387","866"
"371.07425","107.80844","0.3648","0.3548387","883"
"372.4643","110.44504","0.36960003","0.3548387","900"
"374.41373","117.48584","0.3792","0.3548387","916"
"378.7156","129.29019","0.39360002","0.3548387","933"
"386.40112","151.85242","0.40800002","0.3548387","950"
"390.48468","163.61307","0.38880002","0.3548387","967"
"403.04288","196.3747","0.36960003","0.3548387","984"
"421.24347","242.61237","0.36","0.3548387","1001"
"432.86066","276.57953","0.3648","0.3548387","1018"
"441.5392","305.95544","0.36960003","0.3548387","1035"
"451.61688","337.66034","0.35520002","0.3548387","1052"
"458.5198","365.70532","0.35040003","0.3548387","1069"
"464.4286","383.4286","0.3312","0.3548387","1079"
"468.03854","397.70093","0.32160002","0.3548387","1102"
"475.51883","422.46637","0.2736","0.3548387","1119"
"476.0357","428.85718","0.2064","0.32258064","1125"
