"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","tim","nexus-59"
"516.0","278.0","tim","nexus-59"
"191.0","503.0","tim","nexus-59"
"627.0","704.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"478.7143","573.7143","0.1296","0.41935483","0"
"476.0357","563.5095","0.3264","0.41935483","176"
"477.46255","557.9494","0.34080002","0.41935483","190"
"479.8742","549.8023","0.3792","0.41935483","205"
"481.39282","545.4286","0.384","0.41935483","211"
"482.29565","541.1046","0.37440002","0.41935483","223"
"489.6568","509.2635","0.38880002","0.41935483","242"
"496.09857","475.92523","0.3792","0.41935483","260"
"498.67444","452.6303","0.39360002","0.41935483","277"
"501.72467","426.6032","0.40320003","0.41935483","294"
"504.33563","406.75684","0.3984","0.41935483","310"
"507.04443","384.49384","0.4176","0.41935483","327"
"508.10358","373.8628","0.4128","0.41935483","343"
"510.2898","357.71008","0.38880002","0.41935483","359"
"514.1338","335.9781","0.3984","0.41935483","375"
"516.1946","320.98962","0.3984","0.41935483","392"
"518.29565","310.00946","0.36960003","0.41935483","409"
"521.4068","299.36145","0.35520002","0.41935483","425"
"523.5961","291.88306","0.33600003","0.41935483","442"
"525.58923","287.4286","0.3312","0.41935483","458"
"526.8245","285.057","0.33600003","0.41935483","476"
"526.9286","281.06036","0.31680003","0.41935483","493"
"526.9286","278.91107","0.3072","0.41935483","510"
"525.63336","278.0","0.2976","0.41935483","527"
"523.35254","278.8615","0.2928","0.41935483","544"
"518.72205","283.30682","0.2784","0.41935483","561"
"510.932","289.73187","0.24000001","0.41935483","577"
"506.23096","293.21008","0.24000001","0.41935483","594"
"481.31775","310.19336","0.264","0.41935483","611"
"444.92047","333.35748","0.32160002","0.41935483","628"
"425.83417","345.40668","0.33600003","0.41935483","645"
"402.1579","358.03278","0.3456","0.41935483","662"
"379.5301","369.91046","0.4176","0.41935483","679"
"353.86768","382.88074","0.43680003","0.41935483","696"
"339.4286","391.14282","0.44160002","0.41935483","707"
"317.7405","403.23157","0.3984","0.41935483","736"
"299.9792","414.76532","0.384","0.41935483","754"
"286.06354","423.86792","0.39360002","0.41935483","770"
"270.63174","435.50793","0.40800002","0.41935483","787"
"255.79211","447.75885","0.3984","0.41935483","804"
"245.05115","457.74524","0.39360002","0.41935483","821"
"238.92633","464.48218","0.38880002","0.41935483","838"
"228.96246","474.857","0.39360002","0.41935483","855"
"216.29007","487.92725","0.40320003","0.41935483","872"
"206.7126","498.54486","0.3984","0.41935483","889"
"199.06857","507.0313","0.38880002","0.41935483","906"
"193.28923","513.43665","0.38880002","0.41935483","923"
"188.90833","519.6063","0.39360002","0.41935483","940"
"185.22888","524.3491","0.39360002","0.41935483","957"
"184.11084","526.4957","0.3984","0.41935483","973"
"182.14198","530.27594","0.3984","0.41935483","990"
"182.01866","534.6302","0.38880002","0.41935483","1007"
"184.17216","536.95386","0.3792","0.41935483","1024"
"188.80391","539.1287","0.38880002","0.41935483","1041"
"195.01747","541.21704","0.38880002","0.41935483","1058"
"208.86478","543.95593","0.37440002","0.41935483","1075"
"227.82141","547.1428","0.38880002","0.41935483","1089"
"245.00879","550.1","0.40320003","0.41935483","1109"
"272.04086","554.70886","0.432","0.41935483","1126"
"304.71616","561.74286","0.4848","0.41935483","1143"
"331.90912","569.1239","0.44640002","0.41935483","1160"
"355.18777","577.023","0.42240003","0.41935483","1177"
"378.1495","584.96216","0.38880002","0.41935483","1193"
"401.5079","593.57965","0.3984","0.41935483","1210"
"412.6137","598.55743","0.42240003","0.41935483","1227"
"437.1074","610.743","0.42720002","0.41935483","1244"
"468.416","626.2496","0.42240003","0.41935483","1261"
"481.09784","633.1441","0.40320003","0.41935483","1278"
"503.6435","644.4735","0.40800002","0.41935483","1295"
"519.2068","652.9885","0.432","0.41935483","1312"
"534.4226","661.3356","0.432","0.41935483","1329"
"544.48035","666.28253","0.42240003","0.41935483","1346"
"558.8455","673.1417","0.3984","0.41935483","1363"
"578.5008","682.36115","0.37440002","0.41935483","1380"
"590.94073","688.12354","0.36","0.41935483","1396"
"601.0499","692.4354","0.33600003","0.41935483","1413"
"611.1322","696.8463","0.312","0.41935483","1430"
"620.0234","700.8428","0.2784","0.41935483","1447"
"627.8214","702.71423","0.2592","0.41935483","1462"
"632.67487","705.04395","0.18720001","0.38709676","1481"
"634.0714","705.7143","0.14400001","0.3548387","1486"
