"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","tim","nexus-59"
"340.0","367.0","tim","nexus-59"
"439.0","650.0","tim","nexus-59"
"106.0","619.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"489.4286","663.7143","0.1488","0.41935483","0"
"483.07397","654.1279","0.2736","0.3548387","89"
"481.83923","649.14294","0.26880002","0.32258064","98"
"480.58063","641.8929","0.264","0.29032257","117"
"476.34912","623.8752","0.2784","0.3548387","132"
"470.21957","602.3924","0.3456","0.3548387","145"
"462.7558","580.2891","0.3456","0.3548387","162"
"456.36182","563.92053","0.3648","0.3548387","179"
"448.83267","542.5124","0.3648","0.3548387","196"
"440.58627","518.64655","0.35040003","0.3548387","213"
"434.07144","504.28577","0.36960003","0.3548387","227"
"427.01453","489.02216","0.384","0.3548387","247"
"414.21152","458.91302","0.384","0.3548387","264"
"403.21277","435.0332","0.42720002","0.3548387","280"
"395.78024","416.79913","0.40800002","0.3548387","297"
"389.88425","402.74097","0.4128","0.3548387","314"
"383.87512","388.9889","0.44160002","0.3548387","331"
"377.61545","374.96716","0.44160002","0.3548387","348"
"374.5623","367.89233","0.43680003","0.3548387","365"
"370.5732","359.22632","0.40320003","0.3548387","382"
"365.48087","351.51532","0.40320003","0.3548387","399"
"361.2365","346.0785","0.3984","0.3548387","416"
"357.94464","341.8366","0.3984","0.3548387","433"
"355.91617","340.11383","0.40320003","0.3548387","450"
"353.99493","338.2694","0.40800002","0.3548387","466"
"351.84753","337.14288","0.40800002","0.3548387","483"
"351.92856","339.04938","0.43680003","0.3548387","517"
"353.5567","343.54614","0.43680003","0.3548387","534"
"356.2854","351.45642","0.432","0.3548387","551"
"365.5081","366.12592","0.40800002","0.32258064","568"
"375.2895","391.65216","0.40800002","0.3548387","585"
"384.62427","415.0207","0.44160002","0.3548387","602"
"394.98245","439.08185","0.4128","0.3548387","619"
"400.33078","451.7834","0.42240003","0.3548387","636"
"412.32883","482.67096","0.42240003","0.3548387","652"
"424.0091","513.0205","0.432","0.3548387","669"
"434.55173","538.7134","0.4176","0.32258064","686"
"441.2926","557.72943","0.4176","0.3548387","703"
"445.653","572.71014","0.44640002","0.3548387","720"
"449.95767","586.89526","0.4656","0.3548387","737"
"452.375","597.71436","0.44640002","0.3548387","752"
"453.64233","601.7237","0.44640002","0.3548387","771"
"454.60715","610.9297","0.4176","0.3548387","788"
"454.60715","617.8178","0.36","0.3548387","805"
"454.60715","623.6432","0.37440002","0.3548387","821"
"453.32846","627.5979","0.384","0.3548387","838"
"451.27582","631.53894","0.36","0.3548387","855"
"447.47748","634.56506","0.35040003","0.3548387","872"
"444.7857","635.8572","0.35040003","0.3548387","884"
"437.8496","637.7361","0.3456","0.3548387","906"
"428.04916","639.535","0.36","0.3548387","923"
"413.61728","640.6827","0.36960003","0.3548387","940"
"395.45663","640.5714","0.36960003","0.3548387","957"
"375.12643","640.5714","0.39360002","0.3548387","974"
"354.80136","639.4649","0.4128","0.3548387","991"
"330.0953","637.38544","0.43680003","0.3548387","1008"
"321.0418","636.3293","0.44160002","0.3548387","1025"
"300.9739","633.39185","0.43680003","0.3548387","1041"
"271.4666","628.98114","0.46080002","0.3548387","1058"
"241.49713","622.425","0.432","0.3548387","1075"
"224.96683","620.5527","0.44640002","0.3548387","1092"
"205.97253","617.5924","0.43680003","0.3548387","1109"
"191.79747","615.5494","0.38880002","0.3548387","1126"
"175.14285","611.4286","0.3792","0.3548387","1142"
"168.1093","610.8313","0.384","0.3548387","1160"
"157.08315","608.8572","0.36960003","0.3548387","1177"
"147.34846","608.8572","0.28800002","0.29032257","1194"
"139.50195","608.8572","0.1632","0.2580645","1211"
"137.19643","610.1428","0.10080001","0.19354838","1227"
