"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","tim","nexus-59"
"360.0","281.0","tim","nexus-59"
"178.0","102.0","tim","nexus-59"
"649.0","664.0","tim","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"717.1071","581.4286","0.0816","0.22580644","0"
"704.13403","568.97437","0.23040001","0.32258064","119"
"698.38324","564.3108","0.22080001","0.32258064","134"
"692.71954","558.87366","0.23040001","0.3548387","149"
"683.8029","551.2706","0.2256","0.32258064","161"
"676.7656","544.41504","0.2592","0.3548387","174"
"655.4937","525.0075","0.28800002","0.3548387","191"
"627.8635","504.39972","0.2784","0.3548387","209"
"608.1118","489.66302","0.33600003","0.3548387","226"
"583.121","470.4701","0.35520002","0.3548387","243"
"561.83746","454.12433","0.32160002","0.3548387","259"
"544.1187","439.09808","0.3456","0.3548387","276"
"526.4822","420.28564","0.36","0.3548387","291"
"512.51715","408.16504","0.33600003","0.3548387","310"
"485.4021","378.11005","0.36960003","0.3548387","327"
"465.97534","355.95624","0.36960003","0.3548387","344"
"447.93185","337.59174","0.3648","0.3548387","361"
"430.48557","317.8894","0.384","0.3548387","378"
"412.7689","298.8147","0.37440002","0.3548387","395"
"395.5651","281.31964","0.3648","0.3548387","412"
"383.8727","267.78806","0.3792","0.3548387","429"
"367.17102","251.95184","0.384","0.3548387","446"
"333.61487","221.87665","0.38880002","0.3548387","463"
"315.9212","203.64777","0.40320003","0.3548387","479"
"301.13834","189.6763","0.38880002","0.3548387","496"
"282.59555","173.88345","0.36","0.3548387","513"
"268.34653","160.51712","0.3792","0.3548387","530"
"251.75443","143.26141","0.38880002","0.3548387","547"
"245.79279","137.53824","0.384","0.3548387","564"
"236.38828","129.60794","0.35040003","0.3548387","581"
"226.16257","119.550354","0.34080002","0.3548387","598"
"218.14435","111.852844","0.35040003","0.3548387","615"
"211.6819","105.648926","0.36960003","0.3548387","632"
"207.73254","101.85751","0.3792","0.3548387","649"
"202.77605","97.95642","0.39360002","0.3548387","666"
"197.73273","95.128876","0.3984","0.3548387","686"
"196.9549","94.08243","0.40320003","0.3548387","703"
"195.03853","93.714294","0.3984","0.3548387","720"
"193.44643","93.714294","0.39360002","0.3548387","733"
"194.22165","95.74423","0.3648","0.3548387","754"
"196.32904","99.2489","0.37440002","0.3548387","771"
"200.90651","105.54892","0.40800002","0.3548387","788"
"210.61844","120.090515","0.3792","0.3548387","805"
"226.92859","141.7143","0.36960003","0.3548387","821"
"235.72784","154.38522","0.36","0.3548387","839"
"259.44058","187.2626","0.3792","0.3548387","855"
"287.1352","226.10352","0.36960003","0.3548387","872"
"304.6565","251.52338","0.3984","0.3548387","889"
"320.2082","276.12387","0.42240003","0.3548387","906"
"335.74622","298.84033","0.42240003","0.3548387","923"
"351.903","323.01917","0.4176","0.3548387","940"
"364.4286","340.14288","0.40800002","0.3548387","953"
"374.7114","355.28583","0.42240003","0.3548387","974"
"397.5156","382.8473","0.3984","0.3548387","991"
"414.13242","401.10876","0.3984","0.3548387","1008"
"426.7619","417.3189","0.44160002","0.3548387","1025"
"441.45352","434.0647","0.42720002","0.3548387","1042"
"458.4865","452.43976","0.3984","0.3548387","1058"
"469.7774","466.73175","0.42240003","0.3548387","1075"
"476.53326","474.7002","0.44640002","0.3548387","1092"
"490.6673","492.27216","0.42240003","0.3548387","1109"
"508.5255","512.16046","0.384","0.3548387","1126"
"518.99194","524.4761","0.3984","0.3548387","1143"
"530.2627","539.62396","0.42720002","0.3548387","1160"
"539.117","551.5015","0.3792","0.3548387","1177"
"546.1401","562.01935","0.3648","0.3548387","1194"
"550.5893","567.7143","0.35040003","0.3548387","1205"
"555.8451","574.4417","0.34080002","0.3548387","1228"
"564.84143","584.39636","0.35520002","0.3548387","1245"
"574.4129","594.77997","0.36960003","0.3548387","1261"
"581.28314","603.5739","0.36960003","0.3548387","1278"
"586.74286","610.98975","0.3648","0.3548387","1295"
"591.2143","617.4286","0.36","0.3548387","1312"
"597.8793","623.8269","0.35040003","0.3548387","1329"
"601.1718","626.9878","0.3456","0.3548387","1346"
"608.1219","633.4592","0.312","0.3548387","1363"
"615.65393","638.49854","0.2784","0.3548387","1380"
"624.50195","644.9746","0.19680001","0.32258064","1397"
"626.0357","647.4286","0.1488","0.29032257","1400"
