"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-79"
"516.0","278.0","lou","nexus-79"
"191.0","503.0","lou","nexus-79"
"627.0","704.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"472.4643","535.4286","0.16800001","0.41935483","0"
"468.0","525.9795","0.5616","0.48387095","91"
"470.10873","514.4739","0.58080006","0.516129","105"
"475.546","493.5948","0.60480005","0.516129","119"
"479.91742","472.13782","0.61920005","0.58064514","133"
"484.23022","450.1458","0.6384","0.58064514","147"
"491.70972","409.40063","0.65760005","0.61290324","164"
"496.04706","384.34033","0.6912","0.61290324","180"
"500.31683","360.9386","0.7056","0.61290324","197"
"501.83826","350.9796","0.7152","0.61290324","214"
"503.8379","336.4792","0.72","0.61290324","230"
"505.9793","323.1278","0.7152","0.61290324","247"
"506.39282","315.62134","0.71040004","0.61290324","264"
"506.39282","309.57532","0.72","0.61290324","281"
"504.14","305.67456","0.72480005","0.61290324","297"
"502.10187","303.30927","0.7152","0.6451613","314"
"498.0014","301.25787","0.7056","0.61290324","331"
"494.69366","301.4286","0.71040004","0.61290324","348"
"483.97784","302.05365","0.72","0.61290324","364"
"467.73483","304.91376","0.73440003","0.7096774","381"
"441.68106","314.91876","0.7584","0.6451613","398"
"416.8865","327.24878","0.7296","0.61290324","414"
"391.89548","340.2614","0.73440003","0.61290324","431"
"365.53903","356.4322","0.74880004","0.6451613","448"
"345.67856","369.14282","0.75360006","0.61290324","460"
"326.2678","381.648","0.7584","0.61290324","481"
"289.21332","404.42346","0.75360006","0.6774193","498"
"264.72617","420.11432","0.76320004","0.6451613","515"
"247.9501","432.97302","0.7296","0.61290324","531"
"236.25241","442.47772","0.7056","0.6451613","548"
"224.7669","453.50372","0.71040004","0.7419355","565"
"216.31383","465.2693","0.71040004","0.7419355","582"
"213.71255","470.71844","0.71040004","0.7096774","598"
"210.65637","479.6281","0.6912","0.61290324","615"
"209.96428","488.22778","0.69600004","0.61290324","632"
"211.05316","497.79803","0.72480005","0.61290324","648"
"216.39232","506.5421","0.7584","0.6451613","665"
"232.37503","522.64856","0.7584","0.6451613","682"
"257.45093","539.54816","0.7728","0.61290324","699"
"290.3214","557.28564","0.77760005","0.61290324","713"
"310.37805","567.35675","0.79200006","0.6774193","732"
"370.40213","597.0204","0.76320004","0.61290324","749"
"423.109","622.72723","0.76320004","0.6451613","765"
"470.44955","647.35425","0.73920006","0.61290324","782"
"515.0744","669.83014","0.6912","0.61290324","799"
"545.6087","687.59436","0.62880003","0.61290324","816"
"583.0517","707.18036","0.59040004","0.61290324","832"
"595.641","713.2677","0.53760004","0.61290324","849"
"629.00433","728.8019","0.4656","0.61290324","866"
"669.26874","745.7284","0.37440002","0.61290324","882"
"692.5536","753.5714","0.19680001","0.48387095","898"
