"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lou","nexus-79"
"274.0","724.0","lou","nexus-79"
"356.0","105.0","lou","nexus-79"
"454.0","391.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"271.5714","576.5714","0.24960001","0.41935483","0"
"264.14157","589.39795","0.53760004","0.4516129","62"
"262.02603","596.94006","0.56640005","0.4516129","79"
"260.4107","604.4286","0.58080006","0.516129","92"
"258.8336","622.16815","0.5952","0.516129","113"
"257.2857","650.82184","0.59040004","0.54838705","130"
"257.2857","677.9144","0.5856","0.58064514","146"
"257.2857","695.6794","0.5952","0.58064514","163"
"257.2857","705.7396","0.6","0.58064514","180"
"257.2857","712.0587","0.6096","0.58064514","197"
"257.2857","716.5005","0.6144","0.58064514","213"
"258.13187","717.9552","0.624","0.58064514","230"
"260.24945","716.5954","0.648","0.58064514","247"
"262.7965","708.9861","0.6672","0.58064514","263"
"269.9312","675.23175","0.69600004","0.58064514","280"
"276.57788","628.6423","0.6912","0.58064514","297"
"279.5081","597.71216","0.7056","0.58064514","314"
"283.53156","547.8667","0.7296","0.58064514","330"
"285.41074","505.85718","0.73920006","0.58064514","345"
"287.46436","479.11346","0.73920006","0.58064514","364"
"290.69794","425.12036","0.76320004","0.6774193","380"
"292.91702","382.0191","0.76320004","0.6774193","397"
"295.51007","344.67395","0.75360006","0.6774193","414"
"297.61658","317.3819","0.744","0.7096774","431"
"301.0181","280.16907","0.73440003","0.6451613","447"
"303.52567","252.35416","0.73920006","0.7096774","464"
"305.0536","233.2857","0.73440003","0.6774193","477"
"308.71002","213.2551","0.73440003","0.7096774","497"
"313.6517","179.90323","0.73440003","0.6451613","514"
"317.05347","159.55505","0.72480005","0.61290324","531"
"320.00525","145.66745","0.768","0.61290324","548"
"323.25473","131.34882","0.7824","0.61290324","567"
"325.3376","122.39511","0.7968","0.61290324","584"
"327.33423","116.831696","0.80640006","0.61290324","600"
"328.55066","114.02844","0.80640006","0.61290324","617"
"330.41925","111.2204","0.80640006","0.61290324","634"
"332.49045","110.285706","0.8112","0.6451613","651"
"334.54767","111.60004","0.80640006","0.7096774","667"
"338.34808","116.01553","0.77760005","0.6451613","684"
"345.4141","125.762024","0.7728","0.7096774","701"
"357.41617","146.84274","0.76320004","0.6451613","717"
"377.1547","185.05588","0.768","0.61290324","734"
"386.41306","206.3342","0.7584","0.61290324","751"
"398.6446","239.28699","0.73440003","0.7096774","768"
"417.42822","291.42102","0.7152","0.7096774","784"
"430.70282","331.79193","0.71040004","0.6451613","801"
"438.3559","358.1667","0.7056","0.61290324","818"
"444.70462","382.54572","0.6768","0.61290324","834"
"451.26596","404.03644","0.5088","0.61290324","851"
