"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-79"
"253.0","458.0","lou","nexus-79"
"617.0","205.0","lou","nexus-79"
"461.0","346.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"180.5","352.85718","0.2928","0.41935483","0"
"181.01125","365.83875","0.61920005","0.58064514","133"
"182.36647","368.44073","0.624","0.58064514","147"
"188.98802","381.79608","0.648","0.58064514","162"
"199.72153","400.04822","0.6768","0.58064514","176"
"206.64641","412.11993","0.68640006","0.58064514","190"
"214.35591","421.98425","0.68160003","0.58064514","208"
"224.87634","430.87506","0.6672","0.58064514","224"
"235.78534","436.48676","0.6672","0.58064514","241"
"247.13797","438.80493","0.7056","0.58064514","258"
"253.92795","438.22437","0.6912","0.61290324","275"
"275.12805","432.39288","0.7152","0.61290324","292"
"313.10965","413.94153","0.72480005","0.61290324","308"
"340.85834","396.05634","0.7296","0.6451613","325"
"372.8885","372.43115","0.7296","0.61290324","342"
"401.4973","351.28925","0.72480005","0.6774193","358"
"440.43732","322.7292","0.72480005","0.61290324","375"
"472.9107","299.28577","0.72480005","0.61290324","391"
"487.6657","288.08795","0.72","0.6451613","409"
"522.42505","265.168","0.6912","0.61290324","425"
"556.7553","247.25458","0.6624","0.61290324","442"
"575.1234","238.4379","0.64320004","0.61290324","459"
"585.1451","235.1709","0.6384","0.61290324","476"
"590.5504","233.17581","0.6384","0.61290324","492"
"594.808","232.85715","0.64320004","0.61290324","509"
"596.125","232.85715","0.64320004","0.61290324","521"
"596.08075","235.51358","0.63360006","0.61290324","542"
"592.1482","240.5123","0.6624","0.61290324","559"
"580.9801","252.1105","0.6624","0.61290324","576"
"559.3225","272.04465","0.67200005","0.61290324","593"
"527.0395","303.8935","0.68160003","0.61290324","609"
"495.75262","335.20752","0.6912","0.61290324","626"
"471.48694","363.6145","0.6624","0.61290324","643"
"457.11127","380.489","0.6","0.6451613","660"
"440.623","414.91772","0.4176","0.58064514","676"
"437.64285","423.14288","0.31680003","0.516129","679"
