"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-79"
"360.0","281.0","lou","nexus-79"
"178.0","102.0","lou","nexus-79"
"649.0","664.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"668.8928","549.1429","0.14400001","0.41935483","0"
"657.49066","545.27405","0.47520003","0.48387095","55"
"654.1607","543.1428","0.49920002","0.48387095","64"
"646.65533","537.7216","0.5088","0.48387095","87"
"624.36664","519.4151","0.49920002","0.516129","103"
"604.2739","501.33472","0.53760004","0.516129","120"
"583.012","484.7409","0.5328","0.516129","137"
"558.82495","464.9063","0.53760004","0.54838705","154"
"535.3353","445.72003","0.55200005","0.54838705","170"
"498.8036","416.28577","0.5472","0.54838705","186"
"484.22498","401.50006","0.5568","0.54838705","204"
"441.20798","361.42218","0.58080006","0.54838705","221"
"403.25507","324.4884","0.58080006","0.54838705","237"
"366.92792","289.25653","0.6","0.54838705","254"
"332.93906","257.65942","0.6096","0.58064514","271"
"307.662","235.4108","0.624","0.58064514","288"
"282.0494","211.96591","0.6096","0.58064514","304"
"260.4107","193.85718","0.62880003","0.58064514","316"
"250.29245","184.55426","0.64320004","0.58064514","338"
"230.32007","167.38739","0.624","0.58064514","355"
"211.16374","150.16641","0.6144","0.58064514","371"
"199.89355","141.29428","0.648","0.58064514","388"
"189.95741","133.07913","0.65760005","0.58064514","405"
"181.62221","125.07733","0.6672","0.61290324","421"
"173.60675","117.38248","0.6624","0.6774193","438"
"170.87987","114.76468","0.6672","0.6774193","455"
"166.93904","110.981476","0.6768","0.7419355","472"
"165.01178","109.13132","0.69600004","0.7419355","488"
"163.08926","108.57144","0.72","0.7096774","503"
"164.53796","111.352875","0.7152","0.61290324","522"
"168.38976","118.44049","0.68640006","0.6774193","538"
"186.92715","145.84943","0.6624","0.61290324","555"
"230.53564","199.08945","0.6096","0.61290324","574"
"251.71075","220.71286","0.60480005","0.61290324","591"
"307.3357","279.19263","0.528","0.61290324","608"
"361.1489","336.43463","0.48960003","0.61290324","624"
"413.57553","389.7915","0.44160002","0.61290324","641"
"461.78787","438.69714","0.432","0.61290324","658"
"505.77167","482.56024","0.42240003","0.61290324","674"
"541.5052","524.278","0.44160002","0.61290324","691"
"560.04694","544.7321","0.44640002","0.61290324","708"
"591.4156","582.8291","0.47040004","0.61290324","725"
"619.863","616.8222","0.45600003","0.61290324","741"
"641.3934","643.0007","0.3792","0.61290324","758"
"659.5088","666.13416","0.3072","0.61290324","775"
"674.6964","678.5715","0.14400001","0.48387095","791"
