"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-79"
"360.0","281.0","lou","nexus-79"
"178.0","102.0","lou","nexus-79"
"649.0","664.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"660.8571","546.5714","0.1392","0.41935483","0"
"650.2189","548.7508","0.48000002","0.41935483","48"
"646.5068","546.969","0.52320004","0.41935483","62"
"644.3342","545.92615","0.5328","0.41935483","77"
"637.7255","541.4881","0.5472","0.41935483","94"
"623.00543","529.0909","0.53760004","0.4516129","111"
"602.74756","509.64337","0.55200005","0.4516129","127"
"585.9214","492.63312","0.56640005","0.4516129","144"
"567.98865","475.41766","0.5472","0.4516129","161"
"547.014","453.56775","0.58080006","0.4516129","178"
"530.0536","436.0","0.5856","0.4516129","193"
"517.3907","424.27222","0.5856","0.4516129","211"
"480.7226","390.11713","0.6144","0.4516129","228"
"449.47662","363.3604","0.6096","0.48387095","245"
"427.95764","342.7022","0.62880003","0.48387095","261"
"397.74005","313.0429","0.624","0.516129","278"
"370.2559","284.73706","0.6528","0.516129","295"
"350.80563","265.20773","0.65760005","0.54838705","311"
"329.60715","243.57141","0.6624","0.58064514","323"
"309.4479","225.50427","0.6672","0.58064514","345"
"274.0998","192.91943","0.65760005","0.61290324","362"
"242.05319","164.36005","0.64320004","0.61290324","378"
"222.584","148.09198","0.61920005","0.6451613","395"
"204.30724","132.28354","0.6384","0.61290324","412"
"191.26135","120.75195","0.6672","0.61290324","429"
"181.46828","112.48288","0.65760005","0.61290324","445"
"177.34961","109.69806","0.6624","0.6451613","462"
"171.65955","106.0564","0.65760005","0.6774193","479"
"167.60362","104.09543","0.6768","0.7419355","495"
"164.89119","104.285706","0.69600004","0.7419355","512"
"162.77414","105.87396","0.72480005","0.6774193","529"
"162.64285","109.69797","0.73440003","0.61290324","546"
"165.58868","118.02722","0.72480005","0.6451613","562"
"176.88342","141.06235","0.69600004","0.6451613","581"
"188.47067","160.5336","0.68640006","0.61290324","598"
"219.0424","205.9137","0.6672","0.61290324","614"
"255.1948","254.93597","0.6672","0.61290324","631"
"289.52466","302.19824","0.6384","0.61290324","648"
"323.16858","347.63226","0.62880003","0.61290324","665"
"357.4799","393.07776","0.6096","0.61290324","681"
"390.30795","437.52386","0.60480005","0.6451613","698"
"418.4464","475.85718","0.5856","0.61290324","712"
"438.23926","501.62646","0.58080006","0.61290324","732"
"476.8478","553.3787","0.5568","0.61290324","748"
"514.4647","597.0234","0.51360005","0.61290324","765"
"548.0764","634.2861","0.4128","0.61290324","782"
"571.5714","657.1429","0.24480002","0.48387095","792"
