"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-79"
"253.0","458.0","lou","nexus-79"
"617.0","205.0","lou","nexus-79"
"461.0","346.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"160.85715","334.0","0.32160002","0.41935483","0"
"155.47668","345.09814","0.6672","0.61290324","89"
"159.07144","353.28577","0.67200005","0.61290324","102"
"162.45192","358.7353","0.65760005","0.61290324","117"
"177.75319","381.3194","0.65760005","0.61290324","131"
"195.71169","409.25403","0.69600004","0.61290324","145"
"208.4281","427.3593","0.69600004","0.61290324","161"
"217.00388","436.758","0.6912","0.61290324","178"
"226.20135","443.63824","0.68160003","0.61290324","195"
"236.35492","447.26233","0.72","0.61290324","212"
"248.35712","445.85712","0.744","0.6451613","227"
"261.7743","439.84546","0.75360006","0.6451613","245"
"300.86728","413.9098","0.76320004","0.61290324","262"
"341.57983","387.318","0.768","0.61290324","279"
"374.75967","365.10242","0.7584","0.61290324","295"
"415.01675","339.6236","0.74880004","0.61290324","312"
"450.42905","318.55402","0.72","0.61290324","329"
"485.73193","300.10376","0.7056","0.6774193","346"
"511.8869","284.72113","0.7056","0.7096774","362"
"544.5541","267.31857","0.7056","0.6451613","379"
"585.88556","244.0744","0.69600004","0.61290324","396"
"609.4686","233.56177","0.68160003","0.6451613","412"
"624.9586","228.00974","0.6672","0.7096774","429"
"636.10443","225.7811","0.6528","0.6451613","446"
"642.16534","225.14285","0.6624","0.61290324","463"
"645.6669","226.84592","0.6528","0.61290324","479"
"646.63403","228.69168","0.6528","0.61290324","496"
"643.9585","234.44543","0.67200005","0.61290324","513"
"634.94806","247.16364","0.68160003","0.61290324","530"
"606.36865","275.73755","0.71040004","0.61290324","546"
"569.03265","308.01605","0.7056","0.61290324","563"
"533.7873","337.95673","0.72480005","0.61290324","580"
"495.3935","369.01898","0.72","0.61290324","596"
"457.2857","404.28564","0.7056","0.6451613","612"
"440.82642","422.83856","0.69600004","0.61290324","630"
"410.80756","467.85718","0.44640002","0.58064514","647"
"403.7143","478.85718","0.33600003","0.516129","650"
