"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-79"
"340.0","367.0","lou","nexus-79"
"439.0","650.0","lou","nexus-79"
"106.0","619.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"517.1071","657.1429","0.28800002","0.41935483","0"
"508.1786","650.2857","0.61920005","0.41935483","68"
"504.10956","645.0446","0.61920005","0.41935483","83"
"498.22748","633.0156","0.62880003","0.48387095","97"
"489.02118","612.66144","0.648","0.48387095","112"
"481.72076","597.7725","0.6624","0.48387095","122"
"463.16095","560.43866","0.68640006","0.48387095","138"
"457.50937","546.444","0.68640006","0.48387095","155"
"436.6258","505.18018","0.6768","0.516129","172"
"413.96042","462.2768","0.70080006","0.516129","189"
"397.2298","434.2672","0.7056","0.516129","205"
"381.01694","409.46808","0.72","0.58064514","222"
"364.45468","387.81702","0.73920006","0.58064514","239"
"351.08618","371.77246","0.76320004","0.58064514","255"
"345.6786","365.28577","0.76320004","0.6451613","268"
"340.29004","360.54132","0.77760005","0.7096774","289"
"337.6828","358.85718","0.77760005","0.7096774","306"
"336.75","360.18817","0.78720003","0.61290324","322"
"337.29395","366.08875","0.76320004","0.61290324","339"
"343.17368","380.66083","0.73440003","0.6774193","356"
"362.5711","416.66913","0.71040004","0.61290324","373"
"380.82272","454.498","0.6912","0.61290324","389"
"388.87744","472.77917","0.6624","0.61290324","406"
"404.01028","509.90063","0.63360006","0.61290324","423"
"420.94577","556.76953","0.648","0.61290324","439"
"430.45236","582.83997","0.65760005","0.61290324","456"
"433.86218","595.0806","0.6768","0.61290324","473"
"435.8762","606.681","0.71040004","0.61290324","490"
"437.2149","618.2315","0.7296","0.61290324","506"
"438.98212","625.4286","0.7152","0.61290324","520"
"438.5357","629.9331","0.7152","0.61290324","540"
"437.64285","636.03357","0.7152","0.61290324","557"
"436.141","641.1693","0.71040004","0.61290324","573"
"433.9409","645.3935","0.69600004","0.61290324","590"
"429.63812","648.9851","0.69600004","0.61290324","607"
"425.0535","650.88574","0.7152","0.61290324","623"
"417.0854","652.0","0.744","0.6451613","640"
"409.06763","652.0","0.74880004","0.6451613","657"
"389.9281","650.58356","0.77760005","0.6451613","674"
"342.64487","646.04486","0.79200006","0.7096774","690"
"306.087","643.1233","0.80640006","0.7419355","707"
"262.3736","639.64215","0.81600004","0.6774193","724"
"216.00702","636.5211","0.80160004","0.6451613","741"
"181.79338","632.9766","0.77760005","0.61290324","757"
"140.8516","627.4849","0.75360006","0.61290324","774"
"126.90762","625.4255","0.70080006","0.61290324","791"
"95.49693","617.5535","0.5952","0.61290324","808"
"70.67857","611.7143","0.3456","0.48387095","816"
