"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-79"
"516.0","278.0","lou","nexus-79"
"191.0","503.0","lou","nexus-79"
"627.0","704.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"471.5714","541.4286","0.1728","0.41935483","0"
"477.47382","508.55463","0.6768","0.54838705","139"
"488.39362","478.4093","0.70080006","0.54838705","153"
"495.8739","455.9621","0.74880004","0.54838705","168"
"503.20154","433.09973","0.7584","0.58064514","183"
"514.63904","395.50293","0.75360006","0.61290324","200"
"521.5064","367.80298","0.74880004","0.6451613","217"
"525.5568","345.5282","0.744","0.6774193","234"
"527.3117","335.34344","0.7296","0.6451613","251"
"528.7143","319.53644","0.73920006","0.6451613","267"
"526.75446","306.5927","0.7584","0.7419355","284"
"524.6615","299.18512","0.768","0.7096774","301"
"521.8167","294.80695","0.79200006","0.6451613","318"
"517.532","292.6325","0.78720003","0.6451613","334"
"508.74042","292.0","0.7728","0.6451613","351"
"500.58923","292.0","0.7728","0.61290324","364"
"487.76007","293.89227","0.76320004","0.61290324","385"
"450.2007","304.40912","0.77760005","0.61290324","401"
"420.29416","316.23627","0.80640006","0.6451613","418"
"393.21423","329.88","0.80160004","0.61290324","435"
"366.60193","345.04572","0.8256","0.6451613","452"
"329.46524","366.65466","0.84480006","0.6774193","468"
"306.18237","383.19025","0.8112","0.61290324","485"
"293.6507","392.81458","0.80160004","0.6451613","502"
"271.20392","409.7226","0.8112","0.6774193","518"
"245.43726","430.27545","0.78720003","0.61290324","535"
"232.52701","440.1004","0.77760005","0.61290324","552"
"225.1756","446.25427","0.76320004","0.6451613","569"
"219.53642","449.9536","0.76320004","0.7096774","585"
"216.21605","453.99658","0.77760005","0.7419355","602"
"214.0187","458.2155","0.7968","0.7419355","619"
"214.42857","460.07245","0.80160004","0.7096774","636"
"216.99452","465.83783","0.8256","0.7096774","652"
"226.33554","475.71643","0.7968","0.6774193","669"
"247.42935","492.33197","0.82080007","0.61290324","686"
"291.26706","522.7441","0.83040005","0.6451613","704"
"335.379","551.13135","0.80160004","0.61290324","721"
"380.2093","577.92596","0.80640006","0.6451613","738"
"410.9042","594.1498","0.8112","0.61290324","754"
"456.27826","617.41046","0.78720003","0.61290324","771"
"512.327","644.51733","0.74880004","0.61290324","788"
"554.3848","664.9816","0.69600004","0.61290324","804"
"583.5433","678.79895","0.64320004","0.61290324","821"
"613.3393","694.98004","0.49440002","0.61290324","838"
"643.6735","713.1042","0.3648","0.61290324","855"
"644.7857","713.7143","0.28320003","0.58064514","855"
