"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-79"
"253.0","458.0","lou","nexus-79"
"617.0","205.0","lou","nexus-79"
"461.0","346.0","lou","nexus-79"
"X","Y","PRESSURE","SIZE","TIME"
"173.35715","331.4286","0.264","0.41935483","0"
"166.57506","340.6927","0.63360006","0.41935483","98"
"168.86699","345.95032","0.624","0.48387095","112"
"174.17891","353.61194","0.61920005","0.516129","126"
"183.00055","366.48663","0.624","0.516129","141"
"191.3916","379.08362","0.64320004","0.516129","155"
"199.32193","390.01495","0.6768","0.516129","172"
"202.22057","395.03864","0.68640006","0.516129","189"
"210.29094","403.7422","0.68160003","0.58064514","206"
"217.1594","410.33588","0.6912","0.6451613","223"
"224.49527","414.20172","0.69600004","0.7096774","239"
"232.86176","414.5714","0.7056","0.6774193","256"
"243.32013","411.8683","0.7296","0.61290324","273"
"265.00745","402.81378","0.72480005","0.6451613","289"
"281.83926","392.7143","0.72480005","0.61290324","302"
"302.59906","381.08533","0.73440003","0.61290324","323"
"345.12723","357.289","0.744","0.61290324","340"
"382.30078","334.70587","0.73920006","0.6774193","356"
"412.349","317.8266","0.73920006","0.61290324","373"
"453.88242","295.7948","0.7296","0.6451613","390"
"485.44373","279.4458","0.72480005","0.6451613","407"
"517.10815","264.14236","0.7056","0.61290324","423"
"530.2859","257.81705","0.69600004","0.61290324","440"
"567.2412","241.15637","0.68160003","0.61290324","457"
"602.30927","225.38867","0.6768","0.6451613","474"
"618.6277","218.51724","0.64320004","0.6774193","490"
"630.28656","214.531","0.6384","0.7096774","507"
"635.78644","212.31961","0.63360006","0.6451613","524"
"639.84296","211.42859","0.64320004","0.6774193","540"
"640.7678","211.42859","0.6384","0.6774193","547"
"640.3214","213.12506","0.648","0.7096774","574"
"635.5018","217.76974","0.67200005","0.6774193","591"
"625.80676","225.46887","0.67200005","0.61290324","607"
"602.5875","242.9014","0.6912","0.61290324","624"
"565.4526","270.21567","0.67200005","0.61290324","641"
"538.2634","291.94666","0.68160003","0.61290324","658"
"503.2635","320.99084","0.68640006","0.61290324","674"
"490.90173","331.77924","0.69600004","0.61290324","691"
"467.25873","356.9682","0.68640006","0.61290324","708"
"442.44272","385.62665","0.63360006","0.61290324","724"
"434.17917","398.93597","0.3984","0.58064514","741"
"433.17856","400.85718","0.3072","0.54838705","745"
