"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-59"
"253.0","458.0","lou","nexus-59"
"617.0","205.0","lou","nexus-59"
"461.0","346.0","lou","nexus-59"
"X","Y","PRESSURE","SIZE","TIME"
"194.7857","356.0","0.24000001","0.41935483","0"
"185.42776","356.0","0.68640006","0.41935483","83"
"183.72043","356.0","0.72","0.41935483","98"
"184.07143","358.1803","0.7824","0.61290324","126"
"184.4604","361.03253","0.8256","0.6774193","140"
"186.51047","365.5959","0.84480006","0.7419355","157"
"188.08928","371.4286","0.8352","0.6774193","170"
"191.71477","377.53235","0.83040005","0.61290324","191"
"199.9001","389.78015","0.85920006","0.61290324","208"
"207.06644","401.07776","0.864","0.61290324","224"
"212.64937","410.438","0.85440004","0.61290324","241"
"216.93571","415.83545","0.84480006","0.61290324","258"
"220.01114","419.8614","0.84480006","0.6451613","275"
"222.81383","422.59637","0.84480006","0.6451613","292"
"225.0646","423.67676","0.8496","0.6451613","309"
"229.89005","422.76666","0.83040005","0.61290324","326"
"240.74902","418.49658","0.83040005","0.61290324","343"
"256.27612","408.96417","0.85920006","0.6451613","360"
"279.4448","394.52893","0.85920006","0.6451613","376"
"302.9179","377.86877","0.84480006","0.61290324","393"
"326.88553","360.9596","0.79200006","0.6451613","410"
"359.0714","338.4286","0.80160004","0.61290324","426"
"374.45636","327.27655","0.79200006","0.6451613","444"
"411.17792","303.1427","0.80640006","0.6451613","461"
"448.78043","279.048","0.80160004","0.7096774","478"
"472.77026","263.48007","0.80160004","0.61290324","495"
"494.09338","249.43594","0.7728","0.6451613","512"
"514.6915","235.909","0.75360006","0.6451613","528"
"533.72327","222.79428","0.73920006","0.61290324","545"
"544.8703","215.66016","0.72480005","0.61290324","562"
"553.0956","210.86612","0.6912","0.61290324","579"
"562.93384","206.71747","0.65760005","0.61290324","596"
"570.3193","203.82925","0.6384","0.61290324","613"
"575.916","202.57144","0.63360006","0.61290324","630"
"580.32794","202.57144","0.6384","0.61290324","647"
"584.61145","203.25922","0.6384","0.61290324","664"
"588.69507","205.21936","0.648","0.61290324","681"
"589.68866","206.2497","0.648","0.61290324","698"
"591.80255","208.84378","0.6528","0.61290324","715"
"593.0","212.63675","0.65760005","0.61290324","732"
"592.789","216.89334","0.6624","0.61290324","749"
"590.0912","223.58493","0.68160003","0.61290324","765"
"584.7272","234.74097","0.73920006","0.61290324","782"
"569.21027","255.43707","0.744","0.61290324","799"
"553.2678","274.14288","0.7824","0.61290324","814"
"532.61865","295.86633","0.80640006","0.61290324","833"
"501.15887","328.05908","0.80160004","0.6774193","850"
"484.515","347.73816","0.8112","0.61290324","867"
"473.14032","360.70697","0.7296","0.61290324","884"
"463.1373","376.76404","0.48960003","0.58064514","901"
"462.64285","377.4286","0.36960003","0.516129","901"
