"ChallengeX","ChallengeY","Tester Name","Device Name"
"634.0","560.0","lou","nexus-80"
"360.0","281.0","lou","nexus-80"
"178.0","102.0","lou","nexus-80"
"649.0","664.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"650.1428","536.2857","0.096","0.58064514","0"
"632.80975","528.2174","0.432","0.58064514","149"
"625.8701","521.55536","0.4176","0.58064514","162"
"615.1853","510.10303","0.42720002","0.61290324","176"
"603.23083","498.1073","0.46080002","0.61290324","189"
"593.53107","488.79553","0.48000002","0.61290324","202"
"586.0223","480.72998","0.47520003","0.61290324","219"
"556.46423","454.0141","0.47040004","0.61290324","236"
"532.2394","432.193","0.5088","0.61290324","252"
"511.3954","416.18475","0.49920002","0.61290324","269"
"489.26343","398.33038","0.5328","0.61290324","286"
"469.9096","380.38086","0.5424","0.61290324","302"
"448.45096","363.13818","0.5424","0.61290324","319"
"435.4107","350.71423","0.5616","0.61290324","331"
"419.8663","334.9345","0.56640005","0.61290324","353"
"401.95093","316.30957","0.5568","0.61290324","368"
"383.1956","296.3039","0.56640005","0.6774193","385"
"366.66663","276.9469","0.6","0.61290324","401"
"352.26382","259.08978","0.6096","0.61290324","418"
"336.30304","241.71371","0.624","0.7096774","435"
"318.67633","221.80185","0.6384","0.6451613","451"
"309.6055","212.0054","0.64320004","0.61290324","468"
"296.04395","198.92218","0.624","0.6451613","485"
"270.3137","173.87912","0.61920005","0.6451613","501"
"253.77267","159.19891","0.63360006","0.61290324","518"
"241.3273","147.48077","0.624","0.6451613","535"
"222.52864","130.91895","0.6096","0.7096774","551"
"205.13873","115.08176","0.61920005","0.6451613","568"
"193.27187","105.503204","0.6528","0.61290324","585"
"189.28227","101.57385","0.6528","0.61290324","601"
"179.91583","93.83496","0.63360006","0.61290324","618"
"172.60449","88.94687","0.624","0.61290324","635"
"166.58522","85.17807","0.61920005","0.61290324","651"
"162.33212","83.136566","0.624","0.61290324","668"
"159.93874","82.85715","0.64320004","0.61290324","684"
"157.85031","84.02942","0.6624","0.61290324","701"
"157.2857","87.14282","0.68640006","0.61290324","716"
"158.01595","90.960236","0.69600004","0.61290324","734"
"167.05261","109.32391","0.6624","0.6774193","751"
"192.73099","149.9104","0.648","0.61290324","768"
"222.76428","192.09827","0.6144","0.61290324","784"
"254.27798","233.44333","0.57600003","0.61290324","801"
"292.58694","275.72864","0.5424","0.61290324","818"
"331.62704","318.0468","0.5088","0.61290324","834"
"355.72012","343.62677","0.49440002","0.61290324","851"
"391.30405","379.25763","0.4848","0.61290324","868"
"436.97504","425.2126","0.4656","0.61290324","884"
"473.5252","465.85077","0.47520003","0.61290324","901"
"506.30255","502.75323","0.48000002","0.6451613","918"
"534.5123","534.8863","0.48960003","0.61290324","934"
"552.959","558.4618","0.4848","0.61290324","951"
"578.6698","589.5738","0.44160002","0.61290324","967"
"588.6141","601.9606","0.432","0.61290324","984"
"615.2603","633.9257","0.40320003","0.61290324","1001"
"637.79553","658.8261","0.312","0.61290324","1017"
"659.2696","678.88293","0.2784","0.61290324","1034"
"685.2294","699.37866","0.1632","0.54838705","1051"
"692.1071","709.4286","0.096","0.41935483","1059"
