"ChallengeX","ChallengeY","Tester Name","Device Name"
"287.0","592.0","lou","nexus-80"
"274.0","724.0","lou","nexus-80"
"356.0","105.0","lou","nexus-80"
"454.0","391.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"293.0","589.4286","0.2256","0.41935483","0"
"290.3214","599.7143","0.6","0.41935483","106"
"289.78897","606.90173","0.62880003","0.41935483","124"
"287.62625","616.0798","0.6528","0.41935483","141"
"285.4891","629.61615","0.6528","0.41935483","157"
"284.10928","638.88837","0.65760005","0.41935483","168"
"281.9915","653.4026","0.63360006","0.41935483","185"
"280.0536","667.0","0.624","0.41935483","199"
"278.76868","673.9725","0.61920005","0.41935483","218"
"276.92856","686.9947","0.61920005","0.41935483","235"
"276.0357","697.3551","0.62880003","0.41935483","251"
"276.0357","704.71985","0.63360006","0.41935483","268"
"276.0357","709.2839","0.64320004","0.41935483","285"
"276.0357","713.693","0.648","0.41935483","301"
"276.0357","715.8062","0.6528","0.41935483","318"
"276.0357","712.6765","0.6624","0.41935483","351"
"276.53098","697.2475","0.6672","0.41935483","368"
"278.7317","668.05176","0.6912","0.41935483","385"
"280.88345","627.984","0.7056","0.41935483","401"
"282.97095","597.36163","0.73440003","0.41935483","418"
"287.09296","553.4002","0.76320004","0.41935483","435"
"288.98212","525.5714","0.77760005","0.48387095","451"
"290.07925","498.54266","0.7728","0.48387095","468"
"292.11398","446.9721","0.7728","0.54838705","485"
"295.14197","396.76166","0.7728","0.58064514","501"
"297.22348","354.05188","0.768","0.6451613","518"
"298.35715","325.34833","0.75360006","0.6774193","535"
"299.25","285.2068","0.744","0.6774193","551"
"299.25","259.25488","0.744","0.7419355","568"
"299.25","239.2857","0.74880004","0.7096774","581"
"300.29678","220.65051","0.744","0.7096774","601"
"302.45718","193.33875","0.744","0.7096774","618"
"304.5446","173.33768","0.744","0.6451613","634"
"307.76617","159.24277","0.744","0.6451613","651"
"310.53107","147.85089","0.744","0.6774193","668"
"314.4059","137.76862","0.7584","0.6774193","684"
"317.38345","129.20422","0.77760005","0.61290324","701"
"318.6809","125.46756","0.7824","0.61290324","718"
"320.55576","121.66437","0.79200006","0.61290324","734"
"322.6786","118.6514","0.8112","0.61290324","751"
"324.75266","117.14285","0.82080007","0.61290324","768"
"326.82303","117.14285","0.8112","0.61290324","784"
"328.9037","119.03894","0.77760005","0.61290324","801"
"332.12653","123.34219","0.7584","0.6451613","818"
"338.36862","131.2995","0.74880004","0.6774193","834"
"344.42764","138.17041","0.744","0.6451613","851"
"360.79788","161.24484","0.75360006","0.61290324","868"
"384.49252","199.37994","0.744","0.61290324","884"
"399.08057","228.79047","0.73920006","0.6774193","901"
"410.71356","253.95493","0.72480005","0.61290324","918"
"421.41794","280.64545","0.73440003","0.61290324","934"
"430.63766","306.11078","0.7296","0.61290324","951"
"439.23718","330.87744","0.7056","0.61290324","967"
"443.1478","342.13995","0.6912","0.61290324","984"
"453.69754","369.4439","0.6","0.61290324","1001"
"459.0714","382.0","0.3984","0.61290324","1009"
