"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-80"
"516.0","278.0","lou","nexus-80"
"191.0","503.0","lou","nexus-80"
"627.0","704.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"478.7143","523.4286","0.1728","0.41935483","0"
"469.0585","532.6982","0.48960003","0.41935483","81"
"467.24207","534.4419","0.52320004","0.41935483","95"
"465.45096","534.5714","0.5328","0.41935483","109"
"463.98212","534.5714","0.5472","0.41935483","121"
"464.42856","532.4122","0.59040004","0.41935483","154"
"464.42856","531.25903","0.6","0.41935483","170"
"465.34998","528.5166","0.61920005","0.4516129","187"
"467.5498","520.4467","0.62880003","0.516129","204"
"470.47778","507.8175","0.64320004","0.54838705","220"
"474.65277","489.8647","0.65760005","0.58064514","237"
"478.92117","462.5661","0.6624","0.61290324","254"
"483.20142","434.9897","0.6768","0.6451613","270"
"488.39813","393.11133","0.68640006","0.6451613","287"
"489.0586","386.55585","0.6912","0.61290324","303"
"492.11823","352.745","0.70080006","0.6451613","320"
"494.2057","329.83923","0.7056","0.6451613","337"
"494.7857","313.92432","0.72","0.7096774","353"
"494.7857","302.61896","0.73440003","0.7419355","370"
"494.7857","295.0033","0.73920006","0.7419355","387"
"494.7857","290.4829","0.73920006","0.7419355","403"
"494.7857","287.71423","0.73920006","0.7419355","415"
"494.508","285.7334","0.73920006","0.7419355","436"
"492.42413","285.14288","0.73440003","0.7419355","453"
"488.56818","285.14288","0.73440003","0.7419355","470"
"484.4002","287.12793","0.74880004","0.6451613","486"
"478.73163","290.56036","0.76320004","0.61290324","503"
"469.60248","295.53412","0.7728","0.7096774","520"
"452.61444","307.2614","0.77760005","0.7096774","536"
"438.99014","317.51318","0.78720003","0.6774193","553"
"414.79077","335.9309","0.768","0.7096774","570"
"379.10394","364.62903","0.7824","0.6451613","586"
"355.6886","383.0207","0.78720003","0.6451613","603"
"331.71765","401.14746","0.81600004","0.6774193","620"
"309.07602","418.93146","0.78720003","0.61290324","636"
"285.136","436.1139","0.768","0.61290324","653"
"267.00955","448.43427","0.7968","0.61290324","670"
"259.98346","453.61688","0.80640006","0.61290324","686"
"241.76215","467.46497","0.8112","0.6451613","703"
"224.63214","479.93512","0.79200006","0.6774193","719"
"213.78549","488.26532","0.7824","0.61290324","736"
"205.0624","495.45795","0.79200006","0.61290324","753"
"198.19347","501.3","0.8112","0.61290324","769"
"191.87299","505.86414","0.84000003","0.61290324","786"
"187.19641","508.85718","0.85920006","0.61290324","798"
"184.65987","512.01306","0.86880004","0.61290324","819"
"182.58528","515.9963","0.88320005","0.61290324","836"
"180.45598","519.1851","0.88320005","0.61290324","853"
"179.60715","521.1811","0.8784","0.6451613","869"
"180.2244","523.164","0.87360007","0.7096774","886"
"183.38004","527.0506","0.88320005","0.7419355","902"
"191.66411","531.5734","0.8880001","0.6774193","919"
"198.45659","535.0477","0.8784","0.7096774","936"
"226.79749","546.01544","0.82080007","0.6774193","953"
"280.22278","563.9359","0.8112","0.61290324","969"
"330.98428","582.4552","0.7824","0.6774193","986"
"383.2015","601.6511","0.73440003","0.61290324","1002"
"431.16315","618.6811","0.7056","0.6451613","1019"
"479.16895","637.10065","0.6624","0.6451613","1036"
"525.5893","654.5715","0.6384","0.61290324","1052"
"540.4913","660.7001","0.61920005","0.61290324","1069"
"582.5204","677.29016","0.55200005","0.6451613","1086"
"627.24945","695.2038","0.4848","0.61290324","1102"
"653.8732","706.06934","0.4128","0.61290324","1119"
"681.49384","713.32074","0.31680003","0.61290324","1136"
"715.11383","716.71","0.15840001","0.48387095","1152"
"719.7857","715.4286","0.120000005","0.41935483","1157"
