"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-80"
"253.0","458.0","lou","nexus-80"
"617.0","205.0","lou","nexus-80"
"461.0","346.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"156.39285","338.2857","0.24480002","0.41935483","0"
"156.39285","347.45398","0.624","0.41935483","79"
"156.39285","349.23798","0.648","0.41935483","93"
"156.39285","350.97925","0.67200005","0.41935483","107"
"156.97604","353.11975","0.7056","0.41935483","121"
"158.625","356.28577","0.72","0.41935483","132"
"159.95164","360.53503","0.7152","0.41935483","152"
"168.52943","372.76874","0.69600004","0.41935483","169"
"179.97267","387.7165","0.69600004","0.4516129","185"
"192.04222","401.81097","0.7056","0.4516129","202"
"199.25","410.28564","0.7296","0.4516129","218"
"205.28462","416.9361","0.73920006","0.4516129","235"
"210.75471","420.82434","0.73440003","0.516129","252"
"214.36583","421.97992","0.73440003","0.54838705","268"
"223.1064","422.4687","0.72480005","0.61290324","285"
"243.65662","416.29028","0.744","0.61290324","302"
"268.4026","407.6247","0.73440003","0.61290324","318"
"293.0652","395.68018","0.75360006","0.61290324","335"
"316.92908","381.31403","0.73920006","0.61290324","352"
"342.03244","366.15607","0.7296","0.61290324","368"
"377.17282","339.4345","0.74880004","0.6774193","385"
"387.56796","332.11078","0.73920006","0.6451613","402"
"424.79953","303.35797","0.7296","0.6451613","418"
"462.18402","276.52945","0.71040004","0.6774193","435"
"482.7859","262.69247","0.69600004","0.61290324","452"
"505.22266","248.68893","0.67200005","0.6451613","468"
"526.68164","234.54224","0.67200005","0.61290324","485"
"544.8305","223.3999","0.65760005","0.6451613","502"
"555.5","216.57141","0.6384","0.61290324","515"
"562.0481","212.97116","0.62880003","0.61290324","535"
"573.26306","208.20755","0.62880003","0.61290324","551"
"581.5233","204.20224","0.6384","0.61290324","568"
"587.8305","201.93994","0.65760005","0.61290324","585"
"591.96924","200.2857","0.6624","0.61290324","601"
"594.5805","200.2857","0.67200005","0.61290324","618"
"596.69794","200.2857","0.6672","0.61290324","635"
"597.91077","200.2857","0.6672","0.61290324","645"
"597.7707","203.12595","0.65760005","0.6451613","668"
"594.76825","208.88226","0.6624","0.61290324","685"
"588.3303","218.32874","0.68160003","0.61290324","701"
"572.25415","238.34174","0.68160003","0.61290324","718"
"548.82275","267.42526","0.70080006","0.61290324","735"
"524.27985","296.15546","0.72480005","0.61290324","751"
"504.94812","317.25537","0.72","0.61290324","768"
"495.716","327.10297","0.73440003","0.61290324","785"
"473.7311","351.10278","0.744","0.61290324","801"
"452.0042","373.98975","0.7152","0.61290324","818"
"439.72852","387.93976","0.56640005","0.61290324","835"
"430.90784","399.34747","0.35040003","0.54838705","851"
"430.5","400.0","0.26880002","0.516129","852"
