"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-80"
"340.0","367.0","lou","nexus-80"
"439.0","650.0","lou","nexus-80"
"106.0","619.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"526.0357","657.1429","0.1632","0.41935483","0"
"514.823","648.09296","0.5424","0.41935483","64"
"510.17688","642.7755","0.55200005","0.41935483","79"
"503.75366","634.0567","0.5472","0.4516129","93"
"492.26862","616.61096","0.58080006","0.48387095","107"
"477.07642","592.44495","0.6096","0.48387095","134"
"453.4962","552.8522","0.648","0.48387095","151"
"437.3381","525.546","0.6624","0.54838705","167"
"419.0663","493.7339","0.6912","0.54838705","184"
"406.5461","469.72284","0.6912","0.58064514","200"
"392.34628","445.9118","0.68160003","0.58064514","217"
"378.63712","423.88354","0.68160003","0.61290324","234"
"372.47104","414.0108","0.6912","0.61290324","250"
"360.51642","395.2237","0.71040004","0.61290324","267"
"353.70322","385.41443","0.7296","0.61290324","284"
"348.58896","378.47668","0.7296","0.61290324","300"
"344.2772","373.79755","0.73920006","0.61290324","317"
"341.96262","371.57556","0.74880004","0.61290324","334"
"340.3214","372.18286","0.76320004","0.61290324","350"
"340.3214","375.14282","0.768","0.61290324","364"
"340.3214","378.84576","0.74880004","0.61290324","383"
"344.64777","393.1411","0.72","0.6774193","400"
"354.93652","420.77112","0.69600004","0.61290324","417"
"370.2606","457.34943","0.68640006","0.61290324","433"
"380.77356","486.13928","0.69600004","0.61290324","450"
"389.4961","513.3536","0.69600004","0.61290324","467"
"398.20215","538.41077","0.6912","0.6451613","483"
"402.37497","552.57135","0.68640006","0.6774193","500"
"407.33673","571.64905","0.6768","0.61290324","517"
"412.12103","589.85144","0.6768","0.61290324","533"
"414.2483","600.7364","0.6768","0.6774193","550"
"416.45905","609.22546","0.6672","0.7419355","567"
"416.2143","615.7822","0.6768","0.7419355","583"
"416.2143","621.9007","0.6768","0.7419355","600"
"416.2143","628.30414","0.67200005","0.7419355","616"
"416.2143","631.2903","0.6672","0.7419355","633"
"414.42026","636.58734","0.67200005","0.6774193","650"
"411.0327","640.6886","0.69600004","0.61290324","666"
"404.9745","644.9078","0.68160003","0.61290324","683"
"395.55447","648.9619","0.6672","0.61290324","700"
"376.50223","653.1104","0.69600004","0.61290324","717"
"346.70416","655.47723","0.7296","0.6451613","733"
"328.7143","655.4286","0.72480005","0.61290324","745"
"296.39014","652.55054","0.7296","0.6774193","767"
"237.23984","641.63367","0.72","0.6774193","783"
"187.55107","630.98","0.68640006","0.61290324","800"
"148.93195","622.1273","0.67200005","0.61290324","816"
"119.18747","616.1095","0.5712","0.61290324","833"
"96.19997","612.634","0.49920002","0.61290324","850"
"72.01786","610.8572","0.2544","0.516129","865"
