"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-80"
"253.0","458.0","lou","nexus-80"
"617.0","205.0","lou","nexus-80"
"461.0","346.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"159.96428","334.0","0.2784","0.41935483","0"
"158.58073","345.722","0.68160003","0.41935483","135"
"163.6073","353.3888","0.6672","0.48387095","150"
"174.13316","366.21698","0.6624","0.48387095","164"
"188.60582","384.05536","0.68160003","0.48387095","179"
"201.48215","401.7143","0.70080006","0.48387095","193"
"209.93498","412.30353","0.6912","0.48387095","213"
"220.59933","426.13733","0.6768","0.48387095","230"
"229.52945","435.0683","0.67200005","0.48387095","247"
"235.96011","439.74725","0.67200005","0.48387095","264"
"242.28656","441.77173","0.6912","0.48387095","280"
"249.2977","441.1314","0.74880004","0.516129","297"
"262.60657","436.87457","0.7584","0.58064514","314"
"275.26678","430.79767","0.75360006","0.58064514","330"
"299.3634","417.0675","0.74880004","0.61290324","347"
"340.1072","389.01135","0.72480005","0.6774193","364"
"363.33557","371.02795","0.7296","0.61290324","380"
"383.3926","353.7865","0.73440003","0.6774193","397"
"410.02426","331.75677","0.73440003","0.6774193","413"
"432.46933","314.48755","0.72","0.6451613","430"
"451.7251","299.4845","0.7056","0.7096774","447"
"465.4279","289.6897","0.70080006","0.6774193","463"
"496.28143","268.75702","0.67200005","0.61290324","480"
"518.41797","254.51367","0.65760005","0.61290324","497"
"530.56244","248.60458","0.65760005","0.61290324","513"
"541.3383","244.46667","0.6384","0.61290324","530"
"550.0414","240.88962","0.624","0.61290324","547"
"556.5895","238.79422","0.6144","0.61290324","563"
"560.4107","237.57141","0.6144","0.61290324","577"
"565.94556","236.2857","0.6144","0.61290324","597"
"570.56146","236.2857","0.61920005","0.61290324","613"
"574.84375","236.2857","0.63360006","0.61290324","630"
"578.4363","236.2857","0.6384","0.61290324","647"
"580.49115","236.2857","0.6384","0.61290324","663"
"582.2857","238.34222","0.64320004","0.61290324","680"
"581.33545","240.6265","0.6672","0.61290324","699"
"580.4101","242.45837","0.68160003","0.61290324","715"
"572.9602","249.5239","0.68640006","0.61290324","732"
"553.54926","266.51398","0.70080006","0.61290324","749"
"529.1936","285.4406","0.72","0.6774193","765"
"499.86438","307.7318","0.74880004","0.6774193","782"
"471.71967","329.42908","0.74880004","0.6451613","798"
"446.9757","351.1289","0.73920006","0.6451613","815"
"427.375","371.7143","0.7152","0.61290324","830"
"415.23407","387.2547","0.56640005","0.61290324","848"
"401.92856","400.85718","0.432","0.54838705","855"
