"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-80"
"516.0","278.0","lou","nexus-80"
"191.0","503.0","lou","nexus-80"
"627.0","704.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"448.35715","553.4286","0.2256","0.41935483","0"
"448.9725","541.10425","0.6144","0.41935483","100"
"453.0303","533.09436","0.60480005","0.41935483","113"
"458.60257","521.7573","0.6096","0.516129","126"
"467.22156","503.8155","0.624","0.516129","139"
"475.34192","485.14093","0.63360006","0.54838705","152"
"481.81854","465.31482","0.648","0.54838705","165"
"488.9145","438.3031","0.6672","0.54838705","181"
"496.12494","409.0","0.69600004","0.54838705","193"
"501.64453","386.48022","0.72","0.54838705","214"
"506.208","353.95203","0.72480005","0.54838705","231"
"508.36694","337.87714","0.72480005","0.54838705","248"
"508.1786","328.21832","0.7296","0.54838705","264"
"508.1786","320.5739","0.73440003","0.54838705","281"
"508.1786","315.63556","0.73440003","0.54838705","298"
"505.86664","311.5611","0.72","0.54838705","314"
"504.71692","310.1054","0.7152","0.54838705","331"
"501.70306","309.14288","0.6912","0.54838705","348"
"496.16235","309.14288","0.70080006","0.54838705","364"
"487.21307","310.76825","0.72","0.54838705","381"
"473.55487","314.48706","0.73920006","0.61290324","397"
"449.37604","324.9395","0.74880004","0.61290324","414"
"424.45233","336.90283","0.73440003","0.6451613","431"
"398.46643","352.78723","0.73440003","0.6451613","447"
"386.06937","361.27576","0.744","0.61290324","464"
"347.44055","386.61298","0.76320004","0.6774193","481"
"312.63577","412.00543","0.75360006","0.61290324","497"
"288.87042","428.90918","0.73440003","0.61290324","514"
"266.9469","443.05054","0.75360006","0.61290324","531"
"250.59915","454.17694","0.75360006","0.61290324","547"
"235.39996","463.67938","0.75360006","0.7096774","564"
"226.01123","469.68695","0.75360006","0.7419355","581"
"216.40758","475.623","0.75360006","0.7096774","597"
"207.37451","482.20044","0.7584","0.6451613","614"
"201.45142","486.17236","0.75360006","0.61290324","631"
"196.90678","490.53522","0.75360006","0.61290324","647"
"194.51674","494.80212","0.74880004","0.61290324","664"
"194.26428","498.42743","0.74880004","0.61290324","680"
"197.59483","502.98248","0.77760005","0.61290324","697"
"200.4085","504.7414","0.7824","0.61290324","714"
"224.69052","516.6581","0.79200006","0.61290324","730"
"274.5267","538.04285","0.7968","0.6451613","747"
"317.54547","557.7514","0.7824","0.6451613","764"
"361.56186","578.19543","0.7968","0.61290324","780"
"406.96646","597.9911","0.7968","0.61290324","797"
"450.2427","615.5289","0.7728","0.6451613","814"
"484.0714","628.8572","0.77760005","0.6451613","826"
"511.20026","640.9205","0.73920006","0.6451613","847"
"566.81757","666.861","0.6384","0.61290324","864"
"619.4304","691.37646","0.42720002","0.61290324","880"
"670.47253","720.44775","0.2592","0.516129","897"
"670.6786","720.5714","0.19680001","0.4516129","897"
