"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-80"
"516.0","278.0","lou","nexus-80"
"191.0","503.0","lou","nexus-80"
"627.0","704.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"476.92856","544.0","0.1536","0.41935483","0"
"468.0","539.7143","0.5616","0.41935483","61"
"465.25214","537.9335","0.60480005","0.41935483","75"
"463.12286","535.88934","0.62880003","0.41935483","90"
"462.1964","535.0","0.6384","0.41935483","100"
"461.4573","534.29047","0.6528","0.41935483","114"
"459.16855","530.4722","0.6624","0.41935483","131"
"459.0714","524.01044","0.6528","0.41935483","147"
"459.0714","512.71063","0.65760005","0.41935483","164"
"460.18234","496.03986","0.65760005","0.41935483","180"
"463.74817","469.3885","0.65760005","0.48387095","197"
"469.13092","443.65717","0.648","0.48387095","214"
"472.9107","429.14282","0.648","0.516129","224"
"478.77396","407.51373","0.6624","0.54838705","247"
"487.60248","374.4406","0.67200005","0.54838705","264"
"491.51312","353.42023","0.68640006","0.54838705","280"
"494.5711","340.1728","0.68640006","0.54838705","297"
"496.79376","330.7882","0.69600004","0.54838705","314"
"497.4643","324.9663","0.69600004","0.54838705","330"
"497.4643","320.23816","0.70080006","0.54838705","347"
"497.4643","318.42303","0.69600004","0.54838705","364"
"497.02966","316.43994","0.68640006","0.54838705","380"
"494.82532","316.0","0.6768","0.54838705","397"
"490.5916","316.0","0.68160003","0.6451613","414"
"485.9226","318.26477","0.69600004","0.6451613","430"
"478.1371","322.27704","0.72480005","0.61290324","447"
"468.41373","327.73523","0.7152","0.61290324","463"
"453.26785","336.14282","0.73440003","0.61290324","478"
"437.54422","346.06024","0.744","0.61290324","497"
"402.48068","369.66486","0.72480005","0.61290324","513"
"376.12753","388.0138","0.74880004","0.61290324","530"
"351.8294","403.77777","0.768","0.6774193","547"
"320.2654","423.58716","0.7728","0.6451613","563"
"296.9039","438.44623","0.74880004","0.61290324","580"
"273.4128","451.00977","0.7728","0.61290324","597"
"263.5357","457.00006","0.77760005","0.61290324","607"
"248.54303","466.50903","0.7728","0.6451613","630"
"227.53195","479.88104","0.7584","0.61290324","647"
"216.2973","486.94025","0.7584","0.61290324","663"
"209.24802","491.60126","0.74880004","0.61290324","680"
"204.95003","495.67084","0.744","0.61290324","696"
"201.364","498.2563","0.74880004","0.61290324","713"
"200.14285","500.26685","0.74880004","0.61290324","730"
"200.14285","501.1848","0.75360006","0.61290324","746"
"201.85121","503.64","0.768","0.61290324","763"
"206.81004","507.69556","0.78720003","0.61290324","780"
"220.30501","513.82074","0.7824","0.6451613","796"
"247.2204","526.13763","0.8112","0.6451613","813"
"288.06845","545.49","0.80160004","0.6451613","830"
"317.64752","559.6879","0.7968","0.6451613","846"
"357.28574","576.5714","0.83040005","0.6451613","862"
"379.56882","586.9621","0.83040005","0.6774193","880"
"432.7846","610.1079","0.80160004","0.6451613","896"
"478.47305","630.9337","0.8112","0.6451613","913"
"524.5192","651.34485","0.768","0.6451613","929"
"559.6023","667.8349","0.65760005","0.61290324","946"
"604.9329","687.76666","0.59040004","0.6451613","963"
"641.78064","704.93225","0.42720002","0.61290324","979"
"676.9868","720.05664","0.35520002","0.61290324","996"
"683.1786","722.2857","0.2736","0.54838705","1000"
