"ChallengeX","ChallengeY","Tester Name","Device Name"
"461.0","576.0","lou","nexus-80"
"516.0","278.0","lou","nexus-80"
"191.0","503.0","lou","nexus-80"
"627.0","704.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"469.7857","555.1429","0.20160002","0.41935483","0"
"468.4744","539.43286","0.61920005","0.54838705","136"
"472.4283","527.81793","0.62880003","0.58064514","150"
"480.76526","503.8075","0.6528","0.61290324","164"
"486.85315","481.57074","0.6672","0.61290324","178"
"491.72034","461.32343","0.6768","0.61290324","200"
"499.9655","419.05786","0.7056","0.61290324","217"
"505.39355","392.04175","0.7296","0.61290324","233"
"508.3504","373.82312","0.72480005","0.61290324","250"
"510.58997","356.6234","0.7296","0.61290324","267"
"512.61505","341.90082","0.72480005","0.61290324","283"
"513.5357","331.62286","0.7056","0.61290324","300"
"514.4286","325.7273","0.70080006","0.61290324","316"
"514.4286","319.0526","0.70080006","0.61290324","334"
"514.4286","314.90375","0.7056","0.61290324","351"
"513.93634","312.09888","0.7152","0.61290324","367"
"511.823","310.07007","0.73440003","0.61290324","384"
"509.9616","308.28314","0.7296","0.61290324","401"
"507.80133","308.2857","0.7152","0.61290324","417"
"505.02942","308.2857","0.70080006","0.61290324","434"
"502.8968","308.2857","0.70080006","0.61290324","450"
"497.62823","309.37616","0.70080006","0.6774193","467"
"491.0993","311.76947","0.7296","0.61290324","484"
"480.04382","316.64758","0.73440003","0.6451613","500"
"460.77914","326.32312","0.7296","0.61290324","517"
"435.641","339.83533","0.744","0.61290324","534"
"409.84668","355.49805","0.73440003","0.6451613","550"
"383.17856","374.71436","0.74880004","0.61290324","567"
"366.77658","386.09515","0.74880004","0.6451613","584"
"332.45273","410.59406","0.7728","0.6451613","600"
"298.51028","436.83997","0.73920006","0.61290324","617"
"280.8379","448.82404","0.74880004","0.6774193","634"
"266.31067","460.7779","0.7824","0.61290324","650"
"252.85114","470.83337","0.7968","0.61290324","667"
"243.53024","477.83252","0.78720003","0.61290324","684"
"238.08926","482.7143","0.7824","0.61290324","697"
"233.96936","484.9225","0.77760005","0.61290324","717"
"229.61615","489.13422","0.77760005","0.61290324","733"
"226.1576","491.5973","0.77760005","0.61290324","750"
"224.02136","493.64807","0.7824","0.61290324","767"
"221.87288","495.71063","0.78720003","0.61290324","783"
"221.57143","497.77332","0.8112","0.61290324","800"
"222.0423","499.8806","0.82080007","0.61290324","817"
"223.2214","501.01257","0.81600004","0.61290324","833"
"228.68927","505.41058","0.78720003","0.61290324","850"
"257.64832","521.1284","0.80160004","0.6774193","867"
"302.08786","546.6632","0.77760005","0.61290324","883"
"346.975","571.8725","0.75360006","0.61290324","900"
"394.4299","595.68634","0.72480005","0.61290324","917"
"442.21457","618.2481","0.71040004","0.6451613","933"
"482.37378","638.33","0.7056","0.61290324","950"
"508.17883","650.4664","0.70080006","0.61290324","967"
"554.15924","674.7525","0.68640006","0.6451613","983"
"592.36035","695.4573","0.64320004","0.61290324","1000"
"618.62665","710.201","0.5616","0.61290324","1016"
"642.8073","725.3921","0.42240003","0.61290324","1033"
"665.3214","736.8572","0.2544","0.516129","1044"
