"ChallengeX","ChallengeY","Tester Name","Device Name"
"162.0","352.0","lou","nexus-80"
"253.0","458.0","lou","nexus-80"
"617.0","205.0","lou","nexus-80"
"461.0","346.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"134.96428","317.7143","0.24480002","0.6774193","0"
"143.23584","335.44476","0.64320004","0.61290324","105"
"150.88733","344.5481","0.63360006","0.6451613","119"
"165.29605","359.25836","0.62880003","0.6451613","133"
"178.32173","373.49066","0.63360006","0.61290324","147"
"186.72076","384.36072","0.6528","0.61290324","161"
"193.37228","394.62543","0.68640006","0.61290324","182"
"200.47252","406.98242","0.72","0.61290324","199"
"206.20302","416.77838","0.73440003","0.61290324","215"
"210.56972","422.86694","0.72480005","0.61290324","232"
"214.9331","427.0558","0.72480005","0.6451613","249"
"219.40703","429.3897","0.72","0.7419355","265"
"224.9219","430.0","0.72","0.7419355","282"
"231.39288","428.71436","0.7152","0.7096774","295"
"238.27368","426.32916","0.7296","0.6451613","315"
"259.09317","414.714","0.73440003","0.61290324","332"
"282.16217","400.6209","0.75360006","0.6451613","349"
"305.42178","386.25256","0.7728","0.61290324","365"
"329.12393","371.3861","0.74880004","0.61290324","382"
"352.73013","356.96484","0.7824","0.61290324","398"
"374.58966","343.61066","0.78720003","0.6774193","415"
"388.22537","335.28052","0.78720003","0.7096774","432"
"410.99377","321.3034","0.7824","0.6451613","448"
"448.18307","299.01563","0.7584","0.6774193","465"
"468.70078","285.7005","0.75360006","0.61290324","482"
"489.99902","272.12857","0.744","0.61290324","498"
"511.13135","258.0443","0.7152","0.61290324","515"
"529.1365","245.72977","0.7296","0.61290324","532"
"542.43604","235.73691","0.73440003","0.6451613","548"
"549.7837","230.53198","0.7296","0.6774193","565"
"564.34937","221.47925","0.7152","0.7096774","582"
"577.94415","213.08395","0.7152","0.6451613","598"
"583.6895","210.12222","0.72","0.61290324","615"
"588.91736","207.8168","0.72","0.61290324","631"
"591.6854","207.14285","0.7152","0.61290324","648"
"593.7909","207.14285","0.7056","0.61290324","665"
"594.7857","208.88763","0.70080006","0.7096774","681"
"594.7857","209.78427","0.70080006","0.7419355","698"
"593.39703","214.09485","0.69600004","0.7096774","715"
"589.6186","219.72641","0.7056","0.6451613","731"
"585.4152","226.84848","0.744","0.61290324","748"
"577.6273","237.42233","0.744","0.6451613","765"
"565.77075","251.99625","0.73920006","0.6451613","781"
"549.97815","269.9993","0.75360006","0.61290324","798"
"535.53107","284.72876","0.75360006","0.6451613","815"
"522.6989","296.91754","0.74880004","0.6774193","831"
"492.86926","324.6969","0.76320004","0.61290324","848"
"460.28348","357.38135","0.7584","0.61290324","864"
"439.4614","376.63165","0.744","0.61290324","881"
"420.91254","397.57642","0.6768","0.61290324","898"
"404.7101","417.99536","0.55200005","0.61290324","914"
"389.03357","439.3039","0.28800002","0.54838705","931"
"382.60983","448.31232","0.22080001","0.48387095","948"
"381.39285","449.7143","0.16800001","0.41935483","951"
