"ChallengeX","ChallengeY","Tester Name","Device Name"
"508.0","672.0","lou","nexus-80"
"340.0","367.0","lou","nexus-80"
"439.0","650.0","lou","nexus-80"
"106.0","619.0","lou","nexus-80"
"X","Y","PRESSURE","SIZE","TIME"
"529.6071","658.0","0.19680001","0.41935483","0"
"519.0262","658.0","0.5088","0.41935483","52"
"517.25085","656.4237","0.528","0.41935483","66"
"514.9913","654.25446","0.5472","0.41935483","83"
"512.0299","650.55444","0.5568","0.41935483","99"
"509.95996","647.70807","0.5616","0.41935483","116"
"501.91986","635.20905","0.5616","0.41935483","133"
"480.8963","600.1039","0.60480005","0.41935483","150"
"465.60858","575.8195","0.64320004","0.41935483","166"
"446.26175","548.0261","0.6528","0.41935483","183"
"420.77557","510.70685","0.68640006","0.41935483","199"
"405.9584","488.7837","0.68160003","0.41935483","216"
"388.98215","466.85718","0.68160003","0.516129","232"
"373.5784","443.65295","0.68640006","0.516129","249"
"349.90762","409.41083","0.7152","0.58064514","266"
"332.29596","384.83038","0.72","0.58064514","283"
"322.24814","370.9745","0.7296","0.61290324","299"
"315.945","361.89795","0.74880004","0.7096774","316"
"311.6569","356.19635","0.7584","0.7419355","333"
"309.1344","353.77478","0.7584","0.7419355","349"
"307.73212","353.7143","0.75360006","0.6774193","361"
"306.39285","354.08966","0.74880004","0.61290324","383"
"307.08157","357.60803","0.74880004","0.6451613","399"
"309.2534","364.6988","0.74880004","0.61290324","416"
"315.04172","376.32013","0.7584","0.61290324","433"
"324.90076","396.10657","0.76320004","0.61290324","449"
"338.45865","421.90344","0.73920006","0.6451613","466"
"359.94937","459.3728","0.744","0.6451613","483"
"368.76276","474.3573","0.74880004","0.61290324","499"
"392.19916","514.5451","0.73920006","0.61290324","516"
"417.68347","558.28033","0.72480005","0.61290324","532"
"431.63364","586.4623","0.72480005","0.61290324","549"
"439.6851","606.4531","0.7056","0.61290324","568"
"446.68378","625.86","0.68640006","0.61290324","585"
"450.15338","639.20355","0.68640006","0.61290324","602"
"451.48212","646.8571","0.6912","0.61290324","614"
"452.8214","653.5946","0.7056","0.61290324","635"
"452.8214","661.96045","0.72480005","0.61290324","652"
"450.70627","668.3773","0.72480005","0.61290324","668"
"448.70215","672.7662","0.7152","0.6451613","685"
"444.73047","676.9102","0.7056","0.7419355","702"
"437.87463","678.9444","0.71040004","0.6774193","718"
"427.3512","680.2857","0.71040004","0.61290324","735"
"420.5002","680.2857","0.68160003","0.61290324","752"
"385.64526","674.4366","0.6768","0.61290324","768"
"335.28174","662.9394","0.7056","0.61290324","785"
"297.95053","652.86804","0.71040004","0.6774193","802"
"268.84717","646.3341","0.72480005","0.61290324","818"
"218.55907","636.9028","0.72480005","0.61290324","835"
"190.55916","633.053","0.6912","0.61290324","852"
"164.875","629.71423","0.6768","0.61290324","865"
"142.92021","626.7898","0.6096","0.61290324","885"
"105.42822","632.10913","0.5088","0.61290324","902"
"76.87685","641.1649","0.26880002","0.54838705","918"
"71.57143","643.4286","0.20160002","0.48387095","923"
